kills,dpm,damageshare,earned gpm,earnedgoldshare,minionkills,cspm,goldat15,csat15,killsat15
4,670.9429,0.281615,312.5714,0.315649,320,9.6,5542,135,1
3,481.4423,0.21074,287.1241,0.232177,323,8.6801,5057,141,0
0,450.9441,0.248961,274.6416,0.296654,379,10.4633,5444,154,0
2,373.3051,0.191832,348.2691,0.287753,396,11.5531,5826,154,0
4,732.1371,0.391894,346.1109,0.299419,416,10.9183,5021,136,0
4,652.8484,0.315018,372.3313,0.296757,390,11.5688,5341,134,0
2,369.7283,0.178651,288.0105,0.272914,338,9.5443,5610,140,0
1,613.7445,0.283769,283.5859,0.266595,364,10.5727,5390,135,1
4,747.3568,0.307444,290.0088,0.240163,330,9.4626,4787,122,0
1,494.1542,0.255677,285.2871,0.278878,323,10.5846,5147,143,0
8,689.3947,0.404812,384.4283,0.329799,359,12.1366,6058,162,1
8,664.2275,0.347137,444.61,0.311534,334,11.5954,7200,136,2
2,528.9784,0.338931,303.3518,0.30292,364,11.4746,5164,126,0
4,798.9902,0.364559,350.2932,0.263155,314,10.8795,5339,138,0
1,514.9511,0.288512,232.3453,0.263379,297,9.6743,4933,133,0
3,267.6658,0.233383,309.3055,0.338632,332,11.4047,6084,152,2
1,405.1175,0.232969,282.9869,0.233037,286,9.6188,5706,148,0
8,801.4328,0.392335,364.0613,0.298418,308,10.2273,5922,143,2
3,614.6739,0.296842,285.1482,0.300062,298,9.4269,4530,112,0
5,497.5923,0.198504,321.2164,0.27197,323,8.8591,5482,130,1
4,604.1527,0.313922,289.2282,0.27993,364,9.6644,5009,124,0
6,748.4161,0.32786,406.3354,0.295963,317,10.5901,6063,128,0
2,495.8075,0.397347,268.6025,0.294122,299,9.8137,5721,138,1
7,837.6702,0.420625,361.8511,0.27755,284,9.3191,5892,139,1
2,447,0.239948,270.7979,0.263409,277,9.4468,5097,116,1
4,515.5675,0.263671,335.5998,0.239491,322,10.78,5645,146,0
0,276.0516,0.183687,201.6245,0.226103,258,8.7144,4770,126,0
2,452.0802,0.222064,257.844,0.265394,288,9.4908,5964,138,2
7,797.6165,0.325244,339.8158,0.239554,256,8.5807,6493,123,4
4,399.4441,0.168656,347.0847,0.251203,242,9.8513,7309,145,3
1,279.2114,0.20231,211.6484,0.25478,212,8.2224,4801,106,1
3,403.498,0.236263,276.0881,0.264276,209,8.5314,5335,98,1
5,706.7023,0.255974,313.1375,0.237988,193,8.0507,6667,130,3
4,661.2605,0.222914,325.9944,0.295572,329,10.056,5341,139,1
1,845.1541,0.297229,294.5378,0.273931,307,8.8796,4787,127,0
5,403.3134,0.164815,289.4212,0.289937,221,8.8224,5030,112,2
8,1000.2395,0.34624,394.1317,0.271442,214,8.5429,6648,114,5
5,730.3041,0.27204,299.1771,0.247511,272,10.0179,5301,143,0
1,340.0716,0.241048,230.5188,0.268487,253,9.2308,5073,142,0
1,617.8936,0.337003,230.3923,0.248255,276,8.9629,5499,141,0
3,646.5556,0.319744,312.7996,0.247544,291,10.0913,4858,125,0
0,335.6127,0.238986,243.0197,0.27062,286,10.372,5487,144,0
6,570.1641,0.283465,397.5492,0.314096,324,10.8972,6583,140,2
1,799.0833,0.419968,346.5556,0.330665,369,10.8889,5551,140,0
7,539.8611,0.289181,375.0556,0.330235,369,11.1111,6024,156,1
7,788.5917,0.346046,373.0583,0.299657,318,10.1849,5818,147,0
7,707.1124,0.361412,358.6913,0.341457,346,11.01,6086,124,4
4,661.1335,0.357521,289.9817,0.307623,248,10.0183,6205,144,2
4,356.3071,0.15499,325.4113,0.252721,217,8.0804,5700,129,1
2,343.3713,0.192745,276.7322,0.217465,266,8.9038,5037,140,0
1,351.9338,0.226608,299.5967,0.303031,334,11.1065,5763,152,0
4,1147.4843,0.443228,298.9756,0.274901,411,8.885,5512,144,0
0,700.7875,0.267628,197.6237,0.174152,334,7.0453,4341,115,0
0,421.1445,0.2662,189.3988,0.244919,235,8.1503,4768,125,0
1,575.3757,0.203428,242.3931,0.187867,237,8.2197,4969,132,0
6,1032.9,0.37408,334.0091,0.311488,363,10.1182,5057,143,0
4,759.8455,0.273627,311.0182,0.234543,318,9.5182,5874,140,2
4,708.2332,0.315246,306.6254,0.262003,332,9.4346,5114,136,0
6,973.4629,0.425878,330.9276,0.270957,329,9.3021,5516,145,1
4,723.9407,0.281733,313.9259,0.250175,276,8.8889,4344,104,0
0,377.4222,0.252493,240.6519,0.272774,290,9.1852,5206,141,0
5,760.7303,0.26288,270.2002,0.276457,371,8.9282,5729,144,1
4,788.4335,0.326945,318.9635,0.280975,404,10.0824,5310,139,0
0,474.3294,0.206755,186.6214,0.200782,225,7.7759,4850,125,0
1,528.5569,0.197495,306.4856,0.223339,245,8.3192,5847,120,0
4,594.5139,0.279187,337.5828,0.271068,305,9.8056,5575,153,0
1,274.3037,0.216882,255.0709,0.272112,292,9.3326,4824,131,0
1,501.88,0.231062,231.2684,0.241248,263,9.2072,5009,118,1
6,570.5436,0.203687,361.4949,0.276589,294,10.2605,5523,155,0
5,760.887,0.334062,365.2361,0.27857,355,11.3591,5503,145,0
2,821.917,0.378791,310.9299,0.348793,363,11.2732,5759,145,1
7,1020.3007,0.408149,428.853,0.317903,322,12.294,6316,152,1
1,421.804,0.271043,265.1225,0.308827,271,10.2561,5646,129,1
1,661.7711,0.348816,272.6567,0.260725,313,10.0984,4912,130,0
7,501.3465,0.295621,400.0207,0.327181,353,11.5898,6991,159,4
3,418.3067,0.260373,239.7055,0.252176,232,8.6871,5384,129,2
2,420.8834,0.194883,261.4969,0.203687,203,7.546,4895,114,0
2,426.7135,0.242349,237.7504,0.247755,234,8.225,4883,129,0
6,601.9332,0.346106,348.6467,0.26586,247,9.4552,6514,132,4
4,862.2376,0.323406,311.9954,0.284243,408,10.1038,5342,142,0
1,865.098,0.306344,297.6471,0.226965,393,9.9193,5178,143,0
0,333.5051,0.182836,250.6086,0.263727,338,9.2759,5190,148,0
7,737.4856,0.316694,355.442,0.291115,343,10.3154,5265,139,1
2,538.1753,0.2596,356.0644,0.271169,251,9.2665,5265,146,0
1,515.6708,0.26582,227.6923,0.253079,238,9.195,5285,132,1
0,757.1896,0.38108,256.8046,0.287586,349,10.7122,5113,142,0
9,608.0269,0.228098,370.7122,0.316321,329,10.539,5514,161,0
1,325.8785,0.171316,290.7266,0.20018,258,10.5416,5868,154,1
2,364.4782,0.237122,275.5878,0.302378,251,9.9472,5802,128,2
3,645.1828,0.184441,235.9231,0.201765,249,7.8163,4446,107,0
8,1107.1321,0.338107,322.8866,0.260496,285,8.3786,6102,136,2
6,952.2971,0.308956,337.1939,0.268375,347,10.8666,4592,118,0
1,535.5708,0.28346,265.5021,0.274338,333,9.381,4596,116,0
10,715.9711,0.391473,353.6467,0.304326,315,10.0723,6040,129,3
0,409.9587,0.260861,181.0847,0.203603,252,7.8099,4945,128,0
3,685.7521,0.267218,349.9691,0.29512,314,9.5015,6459,134,1
8,770.8161,0.265357,296.2417,0.256246,251,7.0666,5712,108,3
0,239.3622,0.176027,176.1729,0.211518,174,7.5691,4552,111,0
6,879.5464,0.326674,338.5684,0.238462,177,7.6967,6081,126,2
7,742.0193,0.29034,406.014,0.310965,323,9.4293,5561,144,0
3,991.9754,0.2838,309.8244,0.277991,299,8.2968,5085,140,0
5,434.494,0.188295,377.9869,0.265702,296,11.2296,5720,139,1
4,429.6627,0.248659,273.1665,0.262263,266,9.3036,5854,134,2
5,897.1102,0.335831,293.8034,0.265166,272,8.3416,5528,127,1
2,676.2363,0.240105,234.995,0.240959,255,8.0735,4601,116,0
3,571.2522,0.219311,386.8783,0.281328,288,11.0053,7071,150,2
1,459.7531,0.395329,285.4674,0.301162,282,10.7937,5452,123,1
2,313.9639,0.203032,274.8966,0.265307,333,9.2917,5748,154,1
4,373.7264,0.196989,357.5451,0.288015,397,11.2451,5457,145,0
4,705.9002,0.264853,412.7115,0.265348,218,10.3254,7122,151,1
0,209.6746,0.203281,167.6356,0.226733,181,7.8525,4682,129,0
1,649.914,0.364293,307.3639,0.297638,364,11.0315,5454,149,0
3,458.4241,0.164648,374.4986,0.285157,320,9.6562,6006,140,1
1,560.2991,0.32479,299.1308,0.240137,355,10.1215,4671,124,0
4,654.3084,0.25905,290.7477,0.313192,364,10.8505,5609,143,2
6,988.8316,0.392428,356.4316,0.275733,288,10.0105,6812,141,3
2,627.2842,0.247811,273.3789,0.301211,308,9.7263,5047,124,1
4,462.819,0.284268,294.2641,0.284883,368,10.1378,5917,137,2
6,569.7199,0.23936,331.9075,0.259071,320,9.4442,6011,125,3
0,313.9468,0.256928,218.1702,0.219538,276,9.1596,4943,135,0
3,397.2128,0.157248,280.3404,0.218681,265,8.7128,5301,148,0
2,591.0457,0.247845,296.6264,0.261462,288,9.3326,5298,137,0
1,307.0625,0.282257,241.4188,0.255333,290,9.774,5243,145,0
2,597.5114,0.222287,358.8467,0.272239,372,12.261,5742,166,0
1,331.7451,0.191634,245.5235,0.228394,287,9.0744,5334,129,1
0,372.5972,0.227258,255.3966,0.264289,309,10.2644,5371,148,0
12,683.8258,0.302411,434.0591,0.329575,325,11.6641,5742,138,2
6,968.3505,0.288079,381.4527,0.301797,327,9.925,5767,143,1
4,701.4995,0.357312,282.7648,0.299672,327,9.5314,5001,127,0
11,563.2331,0.279718,430.4082,0.336027,319,10.9237,7079,150,4
0,663.1579,0.321061,211.5467,0.229514,261,8.7003,5001,131,0
3,593.8601,0.323618,285.6737,0.323034,286,10.0284,5067,140,0
6,683.3314,0.300448,332.3024,0.240104,262,9.8238,5426,124,2
2,597.8439,0.240022,304.6828,0.238244,286,10.4773,5659,137,1
0,221.4037,0.168976,225.4464,0.234272,284,9.8035,5020,138,0
3,419.9715,0.189928,313.403,0.277355,318,9.5247,5997,125,3
4,434.3441,0.257107,380.9886,0.285291,353,10.9791,6161,128,2
0,547.1646,0.336666,235.8841,0.274395,292,9.0549,5050,136,0
4,814.9085,0.403505,366.0671,0.31481,337,11.1585,5758,157,0
1,795.9635,0.383111,305.2344,0.244717,329,9.2969,5953,143,1
1,601.875,0.34769,281.901,0.325902,392,11.276,5277,146,0
0,183.388,0.182075,220.3643,0.247823,224,9.1439,4906,120,0
5,655.6648,0.377261,396.2842,0.324377,264,9.6175,7401,139,3
1,269.8562,0.189308,236.26,0.262461,273,9.366,5265,132,1
1,498.1566,0.233328,263.7826,0.226435,287,9.5578,5332,140,0
5,497.1988,0.211541,347.5727,0.260432,240,9.0801,5923,117,3
0,358.7893,0.190935,225.2938,0.247274,256,9.4718,5337,135,0
2,599.6571,0.247296,295.3714,0.21828,211,9.3857,5506,150,0
0,215.0571,0.164795,171.7286,0.226049,178,7.8,4360,110,0
1,290.9434,0.124306,292.0089,0.231312,309,11.3208,5884,156,1
1,531.8424,0.344253,282.3529,0.285191,280,9.323,4978,131,0
2,506.3025,0.275895,213.6134,0.263429,180,8.1513,4981,128,0
7,1033.9916,0.354581,353.7815,0.260687,206,9.0756,5729,144,1
1,277.1928,0.258068,272.2048,0.303731,270,10.0482,5547,142,0
5,466.4458,0.251344,372,0.288017,279,11.6386,5673,128,2
1,382.9141,0.212777,260.2454,0.273024,302,10.3988,5196,140,0
5,343.5276,0.188108,361.0736,0.31279,279,9.2331,4773,132,0
3,722.5479,0.262339,332.6719,0.29253,405,10.6201,5704,131,0
2,1066.0654,0.482695,335.6032,0.316298,420,10.2818,5674,149,0
4,591.3613,0.24738,334.7382,0.261425,325,9.3194,5622,129,0
1,635.5759,0.356729,260.4712,0.27355,340,9.4241,4810,120,0
0,458.347,0.237302,265.7803,0.307357,320,11.4579,5150,147,0
3,797.4333,0.298138,337.9466,0.276717,311,9.9487,5530,152,0
1,353.9539,0.162778,293.119,0.248093,319,9.7601,5292,129,1
1,527.5336,0.280769,219.7889,0.233334,294,8.6372,4621,107,1
3,404.7978,0.225348,233.6927,0.247389,162,6.5499,4543,92,1
5,650.8221,0.203366,376.0108,0.26884,220,9.5418,6576,132,2
0,256.2712,0.171377,175.3296,0.201454,189,7.2693,4615,110,0
3,549.6798,0.281075,424.0301,0.326041,296,11.4501,7540,161,1
2,360.5705,0.148382,325.7686,0.228051,272,8.9065,4730,117,0
3,454.6434,0.221975,266.8146,0.269794,240,7.7338,6178,124,1
3,579.3273,0.288347,264.6831,0.260507,340,8.7969,5002,111,1
4,1046.4942,0.411122,301.3195,0.239908,355,9.7801,5111,133,0
2,434.1312,0.22307,277.6831,0.285472,336,9.9665,4850,133,0
2,781.3212,0.351919,289.0282,0.227629,324,10.4548,5439,148,0
4,440.6939,0.285533,267.7162,0.28043,253,8.9798,4885,134,0
3,783.7908,0.350698,324.4537,0.288754,304,10.2227,5328,148,0
0,535.5149,0.305723,231.0298,0.268932,277,8.8761,5007,137,0
4,472.5666,0.208696,299.3413,0.223492,278,9.3152,5461,139,0
0,482.4068,0.259273,213.7288,0.235167,278,9.4237,4885,139,0
3,426.4068,0.169876,316.8136,0.246664,278,9.8305,5521,149,0
6,847.4253,0.412094,364.8933,0.294302,350,10.3556,5740,125,1
3,363.926,0.192836,296.8706,0.26945,319,10.2134,5674,123,2
4,616.4046,0.269153,323.4104,0.310871,282,9.9884,6726,150,1
2,212.948,0.0834307,295.1098,0.21221,248,9.2948,5014,130,0
3,587.4357,0.308855,312.7524,0.247296,257,9.931,5887,137,1
1,400.2508,0.280015,245.7931,0.268961,243,10.0815,5771,146,1
6,367.4758,0.145528,355.7005,0.227453,231,9.5675,6202,157,2
1,383.7831,0.202002,204.9451,0.241253,214,8.4442,4928,133,0
3,545.2647,0.314807,272.4706,0.271841,318,9.7941,5523,148,0
2,387.2059,0.230045,326.3235,0.245846,340,11.2353,5337,138,1
5,384.7185,0.222964,319.5906,0.256013,279,9.1198,5889,131,2
0,580.1024,0.300316,242.5793,0.251182,288,9.3961,5035,133,0
1,633.4771,0.318507,255.6873,0.277298,255,8.5067,5752,146,1
4,708.5822,0.316616,304.496,0.229173,265,9.186,5431,137,1
4,837.7946,0.266554,348.3568,0.249812,286,9.7946,4887,119,0
1,442.2486,0.25264,242.6595,0.253092,274,9.1459,5762,144,1
2,733.1743,0.228868,300.2961,0.238017,368,9.2763,5194,136,0
2,739.3421,0.41538,304.3914,0.286669,403,10.4852,4604,116,0
0,553.4487,0.325532,249.5131,0.2539,370,9.3441,5424,148,0
6,494.4869,0.221458,337.7867,0.287122,382,10.1408,5079,133,0
3,696.682,0.358571,259.2193,0.291101,233,8.4386,5137,119,1
10,969.8852,0.415545,418.3123,0.307846,268,9.9541,6387,157,1
1,393.0019,0.219288,194.2156,0.238327,196,8.0181,4999,127,1
2,711.2847,0.308383,304.4545,0.229039,251,9.9161,5187,146,0
6,583.3247,0.246949,346.5714,0.301122,346,9.8182,5574,134,2
11,573.5325,0.221853,425.1688,0.298753,315,9.9221,5486,123,1
7,1014.5093,0.289796,388.6093,0.275282,243,9.5003,7374,142,4
2,439.8314,0.194415,243.1427,0.247947,218,8.3444,5257,105,1
4,446.9193,0.226361,290.8374,0.274102,316,7.9348,5573,107,2
3,577.446,0.247836,251.9818,0.230124,325,7.8439,5598,123,2
0,415.0177,0.207079,257.2557,0.283679,312,10.1772,4824,121,0
5,621.9038,0.368614,328.1924,0.275843,330,11.119,5592,148,1
0,542.8321,0.316294,267.8595,0.273924,296,9.8793,5738,154,0
4,310.8342,0.161306,283.337,0.234635,266,9.1548,4809,115,1
7,715.5768,0.435461,361.1818,0.375653,280,9.7243,5458,115,3
2,482.2622,0.179392,269.5104,0.196268,233,8.8126,5200,138,0
4,799.4965,0.371634,304.8671,0.302638,351,10.3217,5349,122,1
5,599.8042,0.246968,317.4266,0.227845,332,9.986,5209,150,0
0,296.9892,0.206294,227.9928,0.282791,262,9.5341,4936,131,0
4,590.2867,0.295657,337.5269,0.268027,286,10.8244,5711,146,1
2,637.4682,0.262487,312.8708,0.254072,304,10.4555,6441,157,0
2,289.5763,0.21251,238.0297,0.277677,278,9.1208,4559,117,0
1,714.1805,0.292505,321.6345,0.241644,390,11.3157,5547,158,0
2,505.3256,0.238523,248.1096,0.263209,322,9.3758,4791,130,0
4,778.686,0.363647,330.833,0.242342,429,10.6296,5586,154,1
2,723.5197,0.369469,297.3015,0.284156,434,11.2163,5458,146,0
4,549.1419,0.239083,361.7822,0.266032,286,9.835,6930,155,1
1,604.8185,0.341699,216.6337,0.237561,251,8.4488,4724,119,0
3,666.5834,0.301253,329.7882,0.258985,296,10.1684,4936,137,0
4,521.5209,0.295895,297.8816,0.299509,294,10.2336,5113,137,0
7,639.5676,0.304415,333.2613,0.332284,256,9.8739,7194,155,4
7,522.9189,0.188489,322.5225,0.213793,221,8.1081,5907,120,3
3,816.2604,0.279083,341.5061,0.241323,243,9.917,6325,157,1
0,323.9694,0.165445,200.9445,0.234844,207,8.0791,4705,115,0
2,358.4162,0.217234,222.2099,0.251038,208,7.8085,4745,124,0
7,616.4641,0.260372,354.4751,0.252345,239,9.9079,6003,136,2
3,795.9726,0.274691,308.4384,0.24009,320,9.6712,4921,137,0
1,568.3288,0.276307,258,0.252529,306,8.6027,5843,145,0
3,588.1542,0.233855,286.5096,0.253104,322,8.5567,5608,140,0
8,799.5289,0.28479,350.8009,0.264799,347,9.8415,5030,117,1
3,517.5576,0.282531,352.589,0.25096,219,9.5045,6039,145,0
1,271.1514,0.208399,241.3398,0.301006,207,8.6671,4389,109,0
8,784.7882,0.283443,490.1289,0.340677,254,10.0921,7732,139,3
2,406.9245,0.232135,247.3665,0.248279,236,9.2818,4950,123,0
9,963.9395,0.350612,358.0496,0.290934,490,10.1191,4438,110,0
5,858.2491,0.359565,308.7287,0.262344,389,8.9218,6553,152,1
7,658.7536,0.198774,321.0137,0.244072,321,8.5501,4801,128,0
3,844.2376,0.395396,302.8666,0.304121,392,10.5941,5995,134,2
0,346.8761,0.173284,204.8345,0.208395,246,8.2782,5085,139,0
5,653.2025,0.278103,334.3578,0.258985,262,9.8261,6149,152,1
4,777.6122,0.285873,330.1756,0.283858,399,10.2536,5203,144,0
3,683.8783,0.30083,301.9196,0.313317,389,9.4811,4998,138,0
3,645.9233,0.273737,297.4268,0.221628,253,8.0222,6097,128,2
3,606.7508,0.385746,249.5055,0.262366,264,9.112,5557,122,3
2,945.5811,0.357295,251.4921,0.256667,377,8.8235,5066,138,0
7,757.769,0.258547,325.5452,0.27028,369,9.3185,4974,120,1
1,498.3666,0.196828,289.1034,0.250882,287,10.1085,5812,157,0
0,201.4163,0.183087,212.1759,0.250908,258,8.9777,4842,123,0
1,495.8683,0.231569,276.1635,0.285233,285,9.7049,6620,145,1
4,652.4064,0.298204,308.0704,0.244349,265,9.4325,4905,130,0
1,213.4154,0.180294,242.1231,0.265721,206,9.5077,5387,130,1
6,569.1231,0.336857,420,0.289012,224,11.0308,7698,166,3
3,375.2408,0.181765,298.7271,0.279264,275,9.461,5022,105,1
11,958.5894,0.322112,437.7179,0.286441,259,9.5642,7574,130,5
2,492.2434,0.272136,235.6484,0.27235,220,8.2606,4916,123,0
4,748.5433,0.291479,302.2864,0.230006,237,9.035,5617,143,0
6,1030.0392,0.318824,385.9216,0.266425,227,9.2157,7610,146,4
0,360.902,0.236338,183.8039,0.230352,180,7.3725,4769,114,0
6,548.41,0.204396,397.0565,0.285277,379,11.1695,6123,154,2
2,681.1038,0.33909,314.3233,0.308772,391,11.4323,5912,141,1
11,627.5834,0.330359,351.0242,0.278241,224,8.2854,7131,114,6
1,596.2025,0.356737,237.3418,0.256388,248,8.6997,4934,112,1
3,348.5469,0.227049,269.3231,0.279877,326,9.991,5472,124,2
2,727.9603,0.361926,286.083,0.243295,333,9.3682,4909,134,0
5,789.7525,0.298093,355.0635,0.285558,226,9.311,6346,143,2
2,404.107,0.297345,248.1873,0.270771,219,8.9498,5233,131,1
0,196,0.159739,137,0.164315,116,6.4444,4204,95,0
6,538.7778,0.233614,421.5556,0.257358,173,9.6111,7791,143,4
3,760.516,0.323643,292.7987,0.221811,276,9.8261,5749,146,1
0,420.7403,0.200981,209.3102,0.202184,245,8.2445,4767,124,0
7,926.6802,0.334404,362.22,0.274713,501,11.0183,5442,151,0
5,785.5397,0.337271,345.5804,0.273433,495,11.4664,5244,150,0
0,246.7937,0.137971,205.3587,0.207123,265,9.1816,5178,154,0
2,336.0874,0.227776,331.0426,0.242086,328,11.9731,5520,157,0
1,197.2345,0.166654,224.4156,0.245585,185,9.0298,5038,140,0
4,616.4553,0.261791,352.987,0.261831,213,9.7632,6074,149,1
2,540.6557,0.221213,341.7586,0.284404,310,10.0447,6045,153,1
1,429.0611,0.207009,230.5514,0.240114,265,8.7928,4867,137,0
1,431.9202,0.2578,234.0684,0.241567,307,9.6673,5063,125,1
3,598.4601,0.349738,353.327,0.314943,382,11.749,5024,136,0
0,195.6907,0.177963,241.7055,0.281145,274,10.2331,5152,140,0
3,712.1546,0.29406,330.5969,0.244002,259,9.278,5506,153,0
0,290.1735,0.247416,276.7959,0.299712,344,11.0204,5867,155,0
2,334.4082,0.196108,333.6429,0.270105,320,10.898,5332,143,0
8,1075.7606,0.432262,386.0576,0.319093,397,11.8002,5727,149,1
2,388.0828,0.224051,295.4905,0.31133,378,10.8281,5330,149,0
5,659.0476,0.23421,334.0659,0.280781,235,9.1941,6220,144,1
1,555.2381,0.295506,219.8901,0.247018,217,8.022,4920,127,0
1,418.4339,0.258035,248.7548,0.272677,360,9.8074,5209,140,0
4,828.0103,0.449335,337.638,0.287996,359,10.1669,6096,138,1
0,225.1106,0.227588,228.6118,0.270255,266,10.172,5403,149,0
5,629.484,0.377233,385.7248,0.277499,295,12.0885,6095,151,2
0,332.4843,0.230966,210.0626,0.258293,204,8.8935,4969,130,0
4,786.3466,0.277662,437.8706,0.283587,224,10.1879,7425,157,1
2,362.3752,0.197616,333.3563,0.255234,292,10.8778,5779,141,0
0,482.6162,0.346558,250.7745,0.295292,276,10.2582,5390,143,0
6,888.6695,0.404083,353.4192,0.290921,353,11.2446,5495,161,0
4,964.0343,0.390965,302.432,0.32534,356,11.1016,5618,151,1
1,505.6116,0.284446,324.7129,0.267665,340,10.9036,5633,154,0
1,453.3699,0.223801,265.5816,0.253754,323,10.3944,5308,154,0
7,451.2895,0.192709,382.3388,0.292617,244,9.8609,5988,142,0
0,358.6726,0.188251,167.2187,0.205797,182,7.2061,4787,123,0
3,602.7809,0.331336,345.6742,0.268896,347,10.7584,5307,133,0
2,513.8483,0.302919,294.3258,0.314231,355,11.0674,5608,133,1
3,400.1858,0.227402,283.9201,0.267497,321,9.726,5313,128,1
2,338.4858,0.172208,299.8328,0.258615,316,9.5309,6091,145,0
4,635.5843,0.354906,375.5751,0.286024,379,10.8637,5654,154,0
1,230.1062,0.143209,332.6744,0.307175,368,10.642,5053,137,0
6,723.8795,0.304185,349.7175,0.28342,257,10.1318,6074,153,1
0,205.725,0.250976,231.5254,0.274339,241,9.6798,4957,143,0
1,590.3041,0.389927,255.2703,0.302354,277,9.3581,5002,125,0
3,600.8446,0.267548,324.7635,0.238245,272,10.0676,5897,135,1
4,660,0.22833,342.442,0.237296,233,9.6589,5900,151,1
0,339.5771,0.323218,204.0246,0.257281,215,9.1269,4916,135,0
3,569.0574,0.252626,231.7118,0.256443,239,7.8982,5937,140,1
2,375.6988,0.155472,244.6479,0.210876,246,8.9707,5268,155,0
3,444,0.261726,322.6759,0.242586,212,9.3103,5712,126,1
0,145.7793,0.143515,193.2828,0.210319,191,8.069,4843,122,0
2,461.8559,0.261301,224.9708,0.265403,211,8.488,4974,111,1
6,721.8689,0.23346,355.0162,0.235189,215,9.1499,5848,126,2
1,356.6192,0.303461,222.8913,0.256331,256,9.2203,5059,139,0
4,906.42,0.40213,316.3916,0.248818,263,9.9374,5069,147,0
1,215.8749,0.14382,232.6651,0.241048,250,9.2121,5271,142,0
4,545.5968,0.195576,428.482,0.300469,309,11.4716,7422,163,1
0,437.4727,0.282294,226.2402,0.259441,289,9.0172,5190,142,0
10,511.4509,0.291745,354.6022,0.275104,282,9.3916,5438,143,1
2,346.9307,0.214983,226.4851,0.25032,181,7.6114,5519,113,1
9,756.1634,0.313704,428.7995,0.321533,255,9.9134,7291,153,3
2,372.6923,0.193038,217.5468,0.233473,250,7.9522,5406,130,1
4,546.4865,0.233728,293.6383,0.230399,265,8.763,5052,132,0
5,646.2428,0.269086,312.0098,0.301235,364,9.9426,5704,134,1
4,745.3733,0.290339,341.3208,0.263445,345,9.4258,4914,140,0
9,983.9775,0.327842,376.7167,0.296602,321,10.0469,6254,150,0
1,431.4822,0.301651,264.2871,0.283715,291,9.3996,4437,111,0
3,497.7333,0.199093,286.4,0.218099,207,9.2,5179,146,0
1,394.5333,0.249277,234.1333,0.25756,187,8.9778,5363,127,1
3,548.1914,0.283463,300.0263,0.328635,328,9.4557,5748,137,0
4,428.7445,0.313105,285.0658,0.255625,290,8.5075,4881,107,2
7,744.7552,0.300982,366.637,0.258251,248,9.7648,5996,144,1
0,382.047,0.246797,198.7285,0.21909,193,8.0102,4858,126,0
0,586.7469,0.334262,217.6271,0.22086,257,9.1525,4944,127,0
6,525.9923,0.215459,420.2296,0.296086,265,9.5134,7257,146,1
8,801.1974,0.310666,356.7314,0.274577,261,9.0939,5972,135,1
3,492.6861,0.281176,247.411,0.256757,272,8.932,4417,105,0
6,874.8338,0.368679,363.734,0.275741,372,10.6394,5830,147,0
0,722.1228,0.266627,277.0077,0.265222,367,9.6931,4981,133,0
10,813.7047,0.390245,363.6697,0.29895,362,9.2559,6507,132,2
5,679.7273,0.269463,315.3097,0.26008,387,9.5131,4420,113,0
3,558.4178,0.212639,333.5723,0.261896,411,10.8035,5313,150,0
0,442.5216,0.269335,282.4227,0.288612,384,10.0124,5276,123,0
1,410.8607,0.202249,297.6213,0.275156,342,11.3302,5621,151,0
5,514.867,0.292164,363.0986,0.259248,316,11.0485,5336,132,1
3,501.0537,0.263132,292.8872,0.216831,271,8.883,5553,128,1
4,512.4658,0.343716,292.7924,0.294464,288,9.6101,5073,128,1
0,640.4399,0.282631,267.1066,0.212857,265,9.3739,4673,126,0
0,485.2792,0.254422,204.3316,0.224292,239,8.2572,4367,106,0
9,920.3956,0.415103,345.8694,0.310592,242,7.2033,5475,114,2
9,934.057,0.362884,367.0653,0.319138,296,9.6596,5978,144,0
1,279.1122,0.239888,213.5954,0.223575,209,8.4084,5111,126,1
3,454.851,0.24134,308.5606,0.239387,242,10.2346,6033,156,2
3,775.3436,0.345802,310.8555,0.314591,330,10.0982,5461,127,1
0,423.7868,0.175175,314.1655,0.234379,353,10.4067,5424,137,0
0,276.162,0.27319,209.5423,0.264415,255,9.4366,4779,138,0
6,517.0423,0.280037,380.2465,0.278329,257,10.5986,6915,147,2
1,448.3474,0.211623,318.9975,0.295632,372,11.4342,5619,155,0
9,866.1141,0.428942,414.0149,0.324068,348,11.6725,5709,149,1
3,601.2251,0.285542,277.4074,0.288433,314,9.2877,5511,153,0
8,597.4644,0.313496,355.4416,0.282127,323,10,5393,143,0
3,298.5199,0.224285,283.8899,0.251417,309,9.4782,5893,128,2
6,693.1879,0.25802,375.3985,0.286567,343,10.4459,6279,143,1
1,459.5487,0.311384,230.5783,0.235757,288,8.519,5324,148,0
5,705.4725,0.325189,337.1227,0.272683,356,10.7193,5167,152,0
2,532.6042,0.309948,287.4653,0.282961,296,11.1111,5262,156,0
2,557.1181,0.259058,313.5417,0.244893,289,10.5903,5317,153,0
1,632.4926,0.304049,308.2381,0.229001,283,10.9959,5374,158,0
0,254.8497,0.196387,263.8303,0.25808,289,10.9252,5487,154,0
6,539.2365,0.276473,345.5885,0.258742,320,11.1983,4781,134,0
3,492.4708,0.3241,304.8038,0.273884,320,10.9438,5554,143,1
10,1029.8549,0.324955,308.9078,0.257667,272,7.4744,5452,126,1
