kills,assists,dpm,damageshare,damagetakenperminute,earned gpm,cspm,goldat15,csat15,killsat15,assistsat15
0,2,495.7949,0.277311,642.5806,234.1244,9.1935,4900,133,0,0
7,10,747.8917,0.289799,602.523,302.0046,9.3664,4940,132,0,1
0,2,462.3308,0.278645,821.015,198.6842,8.4962,5525,157,0,0
5,11,947.8195,0.310428,463.0075,350.7895,10.4135,5370,161,0,0
0,8,604.3045,0.248712,480.7612,246.7979,8.5039,5163,135,0,1
4,7,490.1837,0.285688,597.0079,246.1942,7.2966,5823,134,1,3
3,18,820.6932,0.26561,584.4367,308.8735,8.4922,6244,142,1,3
2,4,428.8735,0.204624,865.5806,198.9601,7.5563,5473,133,1,1
5,8,900.0269,0.331772,459.5693,290.5518,9.5559,5456,153,1,0
3,5,569.2598,0.31728,748.3445,239.0848,8.4522,5136,137,1,0
6,9,692.626,0.328686,500.3714,342.6844,9.7401,5810,141,1,2
2,0,399.2467,0.227076,357.7719,264.4138,9.8355,5452,151,0,0
0,4,363.3938,0.157405,793.3511,196.1046,7.588,5092,140,0,1
3,10,741.8356,0.265218,551.7823,279.6051,7.46,5897,154,0,1
3,4,542.8366,0.243607,426.3823,328.7667,10.5447,5645,148,1,1
0,2,366.629,0.253156,537.8109,179.8767,6.999,4873,134,0,0
7,12,827.8477,0.365902,838.2944,327.1675,7.4619,4963,115,0,3
1,9,704.9239,0.292826,567.6548,227.9695,8.2234,5625,139,0,2
1,5,391.4177,0.241107,422.0206,232.1456,8.8973,5265,147,0,1
6,9,561.7056,0.264199,468.3324,320.3694,8.2129,6206,141,2,2
3,8,753.8071,0.41388,384.6701,255.0457,8.3147,5498,129,1,0
0,2,474.1218,0.290002,523.9188,209.3299,7.8274,5557,147,0,1
0,2,577.5663,0.366166,500.9653,188.688,8.2801,4885,131,0,1
1,6,610.1156,0.288197,424.5683,307.2604,9.1366,5389,133,0,1
3,6,413.3515,0.183597,623.0895,246.4192,8.1878,5092,132,1,2
3,2,708.5699,0.350518,597.3144,276.583,8.3843,5408,140,1,1
0,6,390.3441,0.183416,742.5547,185.5996,7.8832,5244,152,0,0
5,12,735.5162,0.310119,525.5474,362.4713,9.6038,5111,150,0,0
5,8,738.3128,0.361253,377.3175,334.5498,10.0664,5743,147,2,0
1,4,415.109,0.238467,513.2701,240.3697,9.7251,5134,143,0,1
3,4,716.8575,0.263904,640.1106,262.5244,8.3149,5154,144,0,1
1,8,406.0638,0.133645,569.6487,175.257,6.8705,5286,143,1,0
2,5,627.2706,0.2873,544.7589,236.1509,7.7916,5070,138,0,1
2,0,707.3095,0.347137,606.9285,266.0575,9.7978,4997,137,0,0
3,4,657.8027,0.377354,595.5805,256.1548,9.0387,4695,123,0,0
2,13,779.6754,0.305061,421.0237,235.8552,8.3396,5934,142,2,1
5,7,390.9121,0.215822,575.8632,306.8078,9.5765,6114,147,3,1
0,2,522.1824,0.324206,350.2606,212.3453,8.9902,5330,152,0,0
2,9,518.1007,0.220875,417.5723,252.7333,7.3823,5170,120,1,3
5,7,487.6301,0.259721,665.8464,285.0619,8.7944,5731,139,2,0
10,5,927.1383,0.428177,316.8124,336.5819,8.0843,6133,147,1,2
0,6,359.7854,0.209466,472.1781,240.93,9.4436,5256,149,0,0
1,11,633.3024,0.226454,413.7428,337.9954,9.664,5538,143,0,5
2,8,270.4867,0.139843,660.0695,209.4438,7.8911,5091,125,1,3
2,1,790.6236,0.412522,473.4183,300.9285,9.8316,5673,162,0,0
3,11,652.6536,0.250288,466.4543,309.9408,10.2685,5467,165,0,0
5,13,976.9483,0.322018,581.1827,330.2534,9.2819,5665,145,1,1
4,10,853.812,0.301146,587.9937,288.1837,9.9155,5623,160,0,2
7,5,775,0.284131,400.3097,374.0708,10.177,5816,163,1,0
0,2,197.7434,0.168967,763.0973,203.0531,8.4071,5295,138,0,0
5,7,791.2101,0.30517,419.8404,338.8963,9.375,5884,155,1,2
1,2,571.9149,0.292697,497.9521,176.5293,6.9814,4762,130,0,1
4,4,622.4902,0.319572,439.5176,247.0404,7.8227,5529,121,2,2
4,7,458.6832,0.199056,776.6754,282.3598,7.94,5702,120,3,1
3,11,425.9295,0.215389,418.6939,243.3435,7.3139,5365,149,0,2
0,6,417.9626,0.307788,579.8607,221.4802,8.5155,5049,147,0,0
0,3,419.2991,0.339971,413.1437,238.5678,7.8619,5469,139,0,0
5,5,334.9822,0.184579,544.6623,256.1503,7.8619,5103,125,1,2
1,6,169.2224,0.137736,373.717,227.0295,7.8849,4765,126,0,0
0,0,129.4946,0.107546,391.6563,249.8678,10.0311,5565,163,0,0
2,4,342.8684,0.182602,517.245,238.7707,8.2389,5795,143,1,1
1,15,748.4568,0.326551,321.9704,315.7454,9.2589,5997,163,0,0
1,0,304.1985,0.172027,849.9237,194.8855,8.2443,4827,130,0,0
9,5,847.6336,0.416653,552.5573,426.6412,10,6346,130,3,1
3,5,717.7369,0.331107,274.5261,295.2708,8.8491,5576,149,0,0
0,2,184.4391,0.122817,470.8607,212.7273,7.9207,5610,148,0,1
3,8,571.2942,0.198339,684.0265,295.2212,9.292,5333,142,0,1
0,3,426.8695,0.21973,541.7588,200.8739,8.8274,4923,132,0,1
3,8,729.7835,0.287716,514.4081,286.2091,8.9544,5217,141,0,1
1,0,683.9889,0.331481,477.7338,206.0617,8.5122,5271,150,0,0
5,4,697.7706,0.275401,520.6846,276.4662,8.2424,5309,153,0,0
2,7,732.3774,0.358273,474.6994,238.8622,8.6031,5083,137,1,1
6,14,580.6292,0.222312,791.9134,293.0067,8.0763,5096,155,0,0
0,5,583.0737,0.29152,710.3455,186.8076,7.5193,5230,156,0,0
4,4,694.9276,0.274174,528.0844,274.3566,9.2098,5081,129,1,1
6,4,641.7791,0.228391,974.7704,373.0575,9.88,5876,148,1,1
0,4,761.3639,0.295804,741.2046,214.4052,8.6909,4890,142,0,0
6,4,610.1244,0.178402,874.6142,341.9313,10.5426,5159,148,0,0
7,3,474.3822,0.257058,717.1013,305.0278,8.8499,5329,158,0,0
5,3,542.283,0.220066,427.1569,273.5015,7.3365,5046,153,0,0
4,5,573.3444,0.247562,630,334.8675,10.6291,4886,141,0,0
0,2,597.7815,0.315656,392.5828,232.1854,10,5263,149,0,1
0,3,279.6793,0.185279,509.5959,190.5452,8.236,5142,142,0,1
2,5,337.4471,0.183535,346.5298,243.5792,8.8133,5001,148,0,1
5,7,541.5287,0.250497,400.4459,283.6943,8.6943,5150,150,0,0
2,2,455.1274,0.281186,560.1274,208.2803,8.2484,5266,148,1,1
8,5,676.1268,0.275381,931.4266,352.6809,9.4693,5557,154,1,0
0,0,486.9056,0.372992,709.0834,187.3191,8.3529,4997,141,0,0
1,8,399.0842,0.177163,473.6264,245.9707,8.5714,5173,144,0,0
2,1,297.9487,0.233166,524.6154,222.6007,9.707,5419,155,1,0
1,4,509.5642,0.24244,402.0581,253.184,8.4625,4713,128,0,0
0,1,337.6634,0.361442,607.4818,202.7724,8.7893,4913,147,0,0
2,9,492.2205,0.196705,850.6585,289.709,9.3109,5559,151,0,0
0,0,703.0934,0.306956,516.4472,193.8744,9.1271,5108,158,0,0
2,1,341.7978,0.16996,1186.1798,194.4944,8.0225,4433,123,0,0
9,8,1162.2135,0.296517,603.6067,377.427,9.1685,5561,145,2,0
0,1,430.108,0.351157,871.2311,254.0734,9.5896,5209,149,0,0
7,6,679.1274,0.252148,302.3326,296.1123,8.1901,5586,154,1,1
2,4,742.0571,0.397362,570.8286,289.8571,10.0286,5485,156,0,1
1,0,455.5714,0.191217,329.8286,227.6,9.5429,4746,139,0,0
3,8,748.1381,0.327479,415.8566,281.8269,8.4965,5257,134,0,1
0,3,387.1416,0.213737,603.5664,176.5647,7.3951,4980,147,0,0
3,1,731.0453,0.375665,472.0779,302.7931,10.182,4945,142,0,0
3,5,469.4372,0.251278,751.3584,272.8311,9.1409,5400,152,0,2
7,6,765.4075,0.36933,1011.0605,324.5048,9.1236,5862,133,3,0
3,2,725.4689,0.350544,867.9229,222.6731,7.4145,4877,126,1,0
1,2,549.3833,0.254012,632.2731,267.4361,10.1762,5064,148,0,2
5,4,563.5242,0.23182,1015.2159,356.141,10.4405,5948,159,1,0
1,5,586.3735,0.303392,334.7646,227.8013,8.2876,4748,137,0,1
3,5,254.7439,0.149585,887.4599,263.1868,8.9395,5223,136,1,0
5,3,488.7569,0.255433,488.9381,327.6296,10.2667,5793,157,1,0
0,2,337.081,0.215977,761.4595,220.0705,9.1495,4586,126,0,0
7,2,565.2443,0.257907,563.4528,328.5342,9.4137,5292,140,1,0
1,0,420.8795,0.235806,392.899,224.202,9.6417,5358,154,1,0
2,1,398.6319,0.347575,399.6971,229.2846,9.3995,5269,163,0,0
3,5,532.9504,0.306481,418.3708,306.8303,10.2768,5515,151,1,0
1,7,430.8202,0.210904,1049.2589,245.8696,8.2411,5000,144,0,0
2,2,598.4881,0.289025,524.7036,255.919,9.1601,5650,146,1,1
3,2,476.7534,0.190191,518.2802,273.4983,8.6577,5769,138,2,1
3,8,377.5923,0.1962,650.3607,206.7785,7.0721,5288,123,2,0
0,10,401.3043,0.1758,375.4348,260.559,7.205,4778,113,0,0
1,2,282.764,0.226611,792.3602,221.3043,8.913,5574,151,1,0
1,6,275.1383,0.138157,508.5,255.1277,8.5213,4631,130,0,0
3,4,589.6915,0.316544,405.1596,257.4255,9.4787,5540,158,1,2
1,7,436.2991,0.223132,729.3599,328.8219,10.5218,5687,147,0,2
2,0,431.3287,0.287009,362.9371,209.9516,8.4239,5395,137,2,0
0,3,350.3142,0.172076,611.441,192.546,8.0932,4758,134,0,2
1,10,591.4193,0.241163,477.4973,339.1983,9.7183,5916,147,0,4
0,8,267.033,0.112749,700.8791,218.5133,7.1752,4883,111,0,5
0,1,721.2799,0.522623,712.6309,219.7156,8.8041,5439,148,0,0
3,2,291.5087,0.170689,843.8051,215.8478,8.0107,5475,138,2,0
3,2,662.6435,0.240015,389.3191,284.4192,8.7316,5642,152,0,0
4,3,888.0672,0.299371,596.8627,234.1457,7.8431,4657,131,0,0
8,4,778.7955,0.273892,922.8291,310.6443,8.9356,5110,134,1,0
1,1,697.9242,0.285209,602.1158,216.4072,8.1836,5079,126,1,0
4,12,789.6208,0.273333,1219.521,379.3613,9.6208,5271,131,0,6
2,10,784.7227,0.292311,492.5224,264.7227,9.0877,5319,148,0,2
1,2,425.1163,0.301329,918.0322,224.6154,8.2648,5411,128,1,0
0,0,367.9957,0.200707,646.8458,278.4632,11.4132,5485,169,0,0
0,5,272.3697,0.134696,319.8925,300.2257,9.0274,5472,146,0,0
0,0,246.6302,0.175622,574.3654,215.744,9.9453,5092,147,0,0
5,7,520.4376,0.258743,561.7615,286.0832,9.3217,5253,140,1,1
1,2,498.6944,0.262095,579.2778,210.5278,7.4722,4717,129,0,0
2,8,610.6111,0.327079,512.6111,237.25,8.0833,4786,124,1,0
4,7,804.4666,0.353012,431.522,281.394,8.1935,5102,145,0,0
4,6,448.5917,0.229279,657.6387,247.7383,8.2788,5083,138,0,2
2,2,469.9086,0.254113,609.1773,224.8995,8.7386,4668,128,0,0
6,4,838.8665,0.364899,885.8501,289.1773,8.1536,6082,143,3,0
4,4,675.0155,0.378907,511.4891,321.5305,10.3619,5365,159,0,0
0,3,526.939,0.339293,696.2048,242.2647,9.5863,4901,143,0,0
3,5,580.6829,0.224295,579.993,217.4634,7.0035,4727,132,0,0
2,7,601.9024,0.229865,722.7178,301.2962,10.0767,5287,154,0,1
1,0,458.1503,0.289591,691.8382,187.9075,7.6301,4649,132,0,0
7,2,694.4393,0.245524,910.0925,352.4046,10.4046,5180,157,0,0
1,5,813.1091,0.29448,705.1909,221.3182,9,5317,149,1,0
3,8,676.6091,0.243653,1303.5,315.1364,10.0909,4908,144,0,0
4,5,712.288,0.31705,500.1148,338.9576,10.4152,5372,148,0,0
4,8,506.8728,0.221751,437.3057,304.4258,9.9382,5332,145,1,1
3,4,793.1556,0.308669,274.0444,341.9556,9.8074,6003,156,0,0
0,1,294.6667,0.19713,914.2519,208,9.037,5102,153,0,0
2,4,829.7762,0.28674,568.7161,210.2945,8.1272,5181,144,1,0
5,2,579.1284,0.240151,816.8198,254.9588,7.5854,5253,132,2,0
0,2,797.1817,0.347483,578.6757,241.528,9.6435,5887,161,0,1
9,6,676.129,0.252636,892.0204,347.0289,8.8285,6193,140,3,1
1,4,533.9149,0.250729,484.887,307.7877,9.9002,5694,155,1,0
0,1,340.7672,0.269432,585.0236,206.989,8.9228,5159,158,0,0
1,3,521.3477,0.240024,816.8969,196.7157,7.8482,5061,119,1,2
5,7,805.4813,0.287561,1140.5776,278.3918,8.4598,5168,121,3,1
5,5,533.1617,0.234081,750.8441,304.9499,9.299,5712,159,0,0
0,1,623.7768,0.287476,806.0944,168.3548,6.9242,4950,148,0,0
2,3,541.9042,0.216777,468.0067,218.4187,6.9154,4893,123,1,0
1,3,333.4076,0.214241,1075.4566,165.9354,6.1136,4802,102,1,1
0,2,615.4738,0.324413,411.3309,242.0197,9.1662,5121,139,0,1
1,4,274.3967,0.161799,540.0311,246.3387,8.5759,5165,126,1,0
1,1,461.7423,0.28741,635.3374,160.9325,7.1779,4708,122,1,1
4,7,632.2086,0.292734,724.2699,298.5644,8.5767,5636,127,2,2
1,1,371.7047,0.211107,620.246,237.6098,8.9631,4956,133,0,0
5,8,563.4798,0.323996,641.5114,354.3409,9.7012,5412,126,1,5
4,3,549.1349,0.205968,911.7186,314.4637,10.4729,6216,163,1,0
6,7,588.9965,0.208572,963.5063,297.6009,8.4429,4937,131,0,2
0,2,715.2288,0.392106,514.0116,219.769,7.9431,5391,140,0,1
5,5,462.781,0.198729,693.0253,319.1915,9.7823,5251,154,0,1
4,3,520,0.250833,920.0716,345.8318,10.9839,5257,143,1,1
0,0,544.4007,0.280629,698.6762,221.6458,9.2308,5204,131,0,0
2,0,488.9798,0.246095,485.2839,203.3301,7.9403,5076,153,0,0
2,10,795.794,0.298538,514.9086,262.0885,8.1713,4841,138,0,0
4,4,820.6209,0.431405,618.4676,431.6116,10.4624,7605,141,2,2
2,0,389.7622,0.253571,620.1321,228.9828,8.8771,4677,112,1,0
5,7,1089.7563,0.311532,537.5258,341.7245,9.2502,5646,146,1,2
10,9,812.3336,0.248079,1263.627,367.9007,9.0253,5639,134,2,1
4,6,742.1458,0.240776,339.6699,294.773,8.1706,5286,145,0,0
3,4,495.7359,0.262376,1068.8308,259.6974,8.8308,4945,127,1,0
4,6,462.0868,0.252656,433.8533,279.6694,9.5145,5263,155,0,1
0,0,413.5847,0.263168,617.5103,222.8616,9.6074,5421,156,0,0
5,4,704.9934,0.274716,977.9709,325.5933,9.3692,6056,152,1,0
5,7,768.9369,0.26471,611.2483,287.4813,8.8663,4906,135,0,1
0,1,410.0921,0.301582,473.579,189.9929,8.8023,4999,140,0,1
7,4,811.1694,0.301278,822.9483,337.6329,9.3976,5678,154,1,0
6,3,854.4864,0.334347,1318.4987,342.4846,10.3248,5357,147,1,0
2,4,721.6067,0.206449,658.6831,252.3003,8.3231,5218,143,0,0
5,3,877.8346,0.380424,472.0675,316.3547,9.5321,5727,146,1,1
1,3,407.0076,0.235547,927.9108,296.9967,9.3036,5359,146,0,0
6,5,731.142,0.273702,686.6038,242.145,6.9712,4654,114,1,0
2,3,686.1271,0.243616,660.3277,226.8918,7.4479,5911,132,1,0
3,4,827.7601,0.317787,257.1429,324.1623,10.2998,6217,156,1,0
0,0,132.9806,0.114346,805.9259,229.4885,9.4885,5016,135,0,0
1,3,594.7998,0.38464,406.828,256.4452,9.0013,5300,142,0,1
4,5,333.9199,0.176007,572.9696,311.4034,9.0277,5279,149,0,1
8,2,562.3861,0.211007,422.9501,334.4469,9.7614,5823,147,2,1
1,1,175.8785,0.170515,672.3644,194.9675,7.8959,4498,111,0,1
1,1,345.702,0.193775,851.2034,225.1862,8.4241,4961,142,0,0
5,5,827.7077,0.29728,383.9542,320.8596,9.3123,6094,157,1,3
3,2,364.486,0.211282,736.4579,304.0093,9.2804,5248,132,1,0
0,3,654.9813,0.259316,371.1308,236.9439,9.757,4738,139,0,1
6,3,521.0211,0.206773,743.0842,280.4526,8.3684,5767,137,3,0
0,1,584.8737,0.231056,688.2632,203.4632,8.3684,5090,138,0,0
4,2,380.996,0.234011,766.7941,273.7483,9.5242,5040,151,0,0
3,2,925.7715,0.388951,385.1045,295.4647,8.6972,5218,142,0,0
4,1,293.5532,0.240238,738.5106,238.5,7.9787,5186,134,1,0
3,4,570.2553,0.225751,371.3617,290.0745,9.6702,5350,146,1,0
3,0,792.99,0.332527,496.2375,275.9748,9.4587,5598,150,0,0
0,3,217.3305,0.199774,875.0289,199.2328,7.6616,5037,122,0,1
2,4,618.695,0.230168,378.5432,255.6904,8.5584,5104,135,0,1
3,3,443.0653,0.255939,558.7557,322.8528,11.2291,5541,153,0,3
3,1,407.6827,0.248658,701.493,232.9393,9.0202,4982,147,0,0
2,9,678.6314,0.300114,488.0871,299.098,8.6781,5406,147,0,0
5,9,1181.4152,0.351465,308.2099,278.463,8.6036,4986,154,0,0
0,4,352.4649,0.179529,809.6064,216.1012,8.0412,5310,148,0,0
1,5,346.8851,0.172273,498.174,270.6445,9.2481,5413,145,0,2
2,0,357.551,0.173105,735.8861,229.5596,9.1515,5407,138,1,0
0,0,314.9403,0.171623,826.697,187.6407,8.2888,4730,130,0,0
6,7,538.158,0.236618,457.1802,356.7254,9.1074,7424,153,4,1
3,4,594.1044,0.23852,335.306,282.6839,9.2981,4916,139,0,0
2,0,316.676,0.241689,703.0545,253.3745,9.3318,5397,135,1,0
2,4,550.6084,0.249007,405.9125,300.5418,9.5817,5286,147,0,2
8,2,517.9848,0.306617,445.5513,401.8631,9.8099,6290,157,1,0
0,1,514.1768,0.316369,442.2561,207.8659,8.9634,4837,142,0,0
2,4,652.2866,0.322982,525.0915,278.2622,8.75,4847,140,0,0
10,2,529.4531,0.254835,690.4427,354.7917,9.1406,4969,129,1,0
0,1,569.8438,0.329186,611.0156,240.9896,10.1302,5021,148,0,0
0,0,336.2113,0.333804,481.6393,204.8452,9.071,5075,140,0,0
1,4,467.4317,0.268954,445.6102,297.8142,10.5282,5355,137,0,3
4,0,643.7933,0.45163,611.1561,228.716,7.6718,4982,138,0,0
1,5,490.8364,0.2299,483.1327,238.1779,8.6947,5221,141,1,0
4,9,791.8932,0.336924,365.6973,300.7478,9.1513,5140,134,1,3
0,1,342.4807,0.182256,696.4273,211.6202,8.6172,5289,136,0,1
1,8,664.1143,0.273878,540.0429,269.1857,8.4857,5353,132,1,3
1,1,569.1,0.436092,593.4429,175.7143,6.8143,5026,102,1,1
1,4,591.7092,0.25281,499.9778,246.1265,8.8901,5096,137,0,1
2,1,370.2886,0.239682,952.9745,241.0655,9.0899,5507,151,1,1
0,2,352.437,0.192051,863.7815,189.2857,7.3529,5189,129,0,1
2,11,747.9832,0.256502,421.6387,340.3361,9.1176,5495,136,1,0
1,2,249.759,0.232527,651.506,200.9277,8.3855,4949,130,1,1
3,6,605.0241,0.326017,313.9518,305.0602,9.1084,6067,163,1,2
0,1,460.9202,0.256124,516.3497,228.5276,9.5399,5449,156,0,1
3,6,558.4969,0.30582,689.0184,265.3988,8.865,5021,147,0,0
5,5,848.1172,0.30793,454.8365,267.6212,8.2976,5446,159,0,0
2,4,455.9639,0.206452,895.1747,244.2841,8.0496,5182,154,0,0
4,4,626.1257,0.261923,365.3927,296.7539,9.712,5103,146,0,0
0,0,678.1152,0.380605,477.644,273.8482,10.2618,5591,157,0,0
3,0,577.2998,0.298889,739.4045,232.2382,9.4251,5469,153,1,0
0,5,868.5832,0.324739,548.5318,223.2136,8.3162,5073,143,0,1
2,4,606.3052,0.278831,481.1804,259.5777,8.3493,5341,129,2,1
4,2,491.142,0.261401,801.9674,238.071,8.2917,5611,133,2,0
0,3,318.1536,0.177114,875.5795,209.9596,9.2588,4802,134,0,0
5,5,788.1267,0.24627,581.1186,296.7251,8.3288,5533,136,2,0
0,1,405.725,0.271321,444.8211,207.4953,9.1525,4833,138,0,0
0,6,372.0527,0.190247,310.9981,270.9228,9.5292,4882,134,0,1
4,5,627.1632,0.25809,800.5388,353.5024,10.7448,5922,149,2,0
0,3,386.8146,0.188858,592.9952,202.3772,8.5578,5002,140,0,2
3,3,580.3881,0.288875,539.2238,260.4398,7.9948,5281,139,0,0
4,4,544.5796,0.213942,492.1087,301.1643,9.5731,4971,142,0,0
0,5,793.2982,0.407621,450.3016,234.2843,8.4155,5476,153,0,1
5,4,741.5127,0.333989,771.4983,331.0196,10.1101,5158,149,0,1
1,0,417.9492,0.270796,615.9399,214.8317,7.9234,5020,131,0,0
4,3,834.2206,0.373262,672.4599,269.798,7.7991,5371,148,0,0
1,1,483.7637,0.276178,634.5008,253.7376,9.2525,5100,144,0,1
5,5,749.8589,0.331154,219.2054,389.1061,10.068,5639,146,1,0
3,2,577.2881,0.310268,802.339,228.2712,7.8305,5686,141,2,1
3,5,940.3051,0.374608,399.7966,300.3729,10.1356,4941,146,0,0
3,9,440.256,0.214092,411.4651,241.1949,7.596,5326,140,1,1
1,4,537.2688,0.284687,390.0711,274.8506,9.9004,5446,152,0,1
2,5,706.7168,0.308588,489.7457,233.896,7.422,6100,126,2,4
10,5,930.6936,0.364636,906.9711,372.3815,8.7399,5304,132,1,1
3,4,495.9122,0.260735,681.5549,233.9436,8.3511,5110,154,0,0
1,0,518.7461,0.362914,543.5361,231.9122,9.0282,5024,146,0,0
7,4,650.3551,0.257555,517.4177,335.7908,8.7928,5433,135,1,1
0,2,442.8535,0.233093,662.3241,174.5771,8.328,4667,131,0,0
1,3,474.6176,0.274019,439.1176,246.6765,9.0588,5444,134,1,1
5,3,473.7941,0.281488,693.0294,258.4412,7.7059,5167,124,2,0
2,8,383.521,0.22227,951.1259,343.6643,9.8567,5952,147,1,1
2,1,470.3582,0.243502,215.6499,257.5947,9.304,5284,153,0,0
1,2,578.1024,0.290665,404.9596,200.2156,8.2156,4859,139,0,1
3,4,545.5633,0.243774,579.1698,297.3477,8.6685,5627,146,1,0
6,5,725.4811,0.23082,697.1676,345.2757,9.0486,5711,139,1,0
0,3,318.0324,0.18168,697.0054,229.4595,7.7189,4793,122,0,0
3,5,962.6151,0.30049,291.0197,319.6382,9.4984,5369,150,0,0
1,1,276.5872,0.155393,858.3059,222.8536,7.9934,5103,142,0,0
1,2,315.2354,0.185418,635.8068,194.7042,7.34,5213,133,1,0
4,10,675.5493,0.302548,379.6781,264.4346,8.4266,5194,139,1,2
0,5,530.0115,0.272789,467.4282,182.9621,7.7497,4784,136,0,0
4,9,323.4558,0.138584,724.5121,297.7956,8.2319,5542,135,2,0
0,3,578.1924,0.32262,528.8832,184.532,7.2046,4368,107,0,2
9,6,505.2163,0.219041,746.9206,360.2711,8.6378,5868,135,3,0
2,5,848.5974,0.359251,699.2727,262.2078,7.9221,5381,126,0,3
6,13,896.8312,0.34691,883.5584,372.5455,10.3636,5438,152,0,1
4,3,444.5996,0.127001,842.8898,279.8435,8.0915,5149,105,1,3
4,6,862.2155,0.381117,566.7309,281.3245,8.7778,5979,145,0,3
3,6,710.7238,0.359977,462.1069,259.8712,8.1167,5649,141,1,1
3,9,565.9644,0.242908,562.1448,244.5017,6.2978,5195,128,0,3
2,2,736.5266,0.3675,384.3342,222.3494,8.6886,5425,146,1,2
1,5,321.1443,0.190348,767.9392,301.4582,9.9646,5236,142,0,0
1,1,528.2108,0.307775,539.1767,235.5873,9.4841,5140,145,0,0
4,5,381.1416,0.197792,635.5653,339.7146,10.0768,5078,140,1,0
0,1,473.3821,0.288074,746.6404,180.2701,7.2594,4732,129,0,0
5,5,848.7451,0.315716,954.8002,343.1851,9.5217,5895,137,1,2
6,2,616.8392,0.286728,712.3357,279.5524,8.1119,5646,135,2,1
9,10,931.972,0.383737,923.1329,382.7133,10.042,4942,134,0,0
1,0,486.595,0.337997,335.1971,213.9427,9.9283,5085,142,1,0
4,5,652.9749,0.327056,588.4229,287.0968,9.2115,5564,149,1,2
2,2,587.4153,0.241877,453.9407,275.911,9.4703,5386,147,0,0
2,1,373.5699,0.27415,626.5042,223.5381,8.5487,4552,125,0,0
10,5,675.1145,0.276505,775.6354,396.5335,10.7229,5300,154,0,1
2,3,794.2254,0.374889,520.1167,264.0054,9.4028,5404,144,0,0
4,6,551.5213,0.257561,684.1455,312.3661,9.4095,4986,132,0,0
1,2,327.5244,0.167252,821.1811,245.7489,8.8698,4974,135,0,1
3,6,553.7294,0.241081,729.0759,294.5875,9.3069,5654,150,1,2
2,2,526.2376,0.297304,662.9373,234.6205,9.1749,4742,136,0,0
3,5,682.7811,0.308574,826.7681,248.6366,8.3107,4877,140,0,0
2,4,495.3504,0.281047,861.9337,261.2819,9.321,5272,146,0,1
0,6,379.5315,0.180646,804.5045,168.9369,7.1351,4575,113,0,4
1,14,765.3694,0.275881,902.6306,263.964,7.6396,5274,136,0,2
5,8,887.9387,0.30359,514.2693,342.3867,9.3427,5989,151,1,0
1,2,672.0613,0.343208,724.2502,201.404,7.8877,5064,141,0,0
0,0,503.7937,0.305347,395.0645,181.3628,8.3978,5300,165,0,0
3,6,512.2652,0.216363,319.9632,333.2965,10.3499,5726,149,0,2
7,5,578.6027,0.199677,718.7945,305.4521,8.411,5046,133,1,0
2,4,556.8219,0.270712,661.4521,221.6712,7.9452,4970,130,0,1
3,3,453.6617,0.180379,520.06,248.5054,7.5803,5502,127,1,0
8,11,835.7859,0.297704,830.3126,361.9272,9.5846,5851,156,1,1
1,6,464.5918,0.253617,402.4145,271.2352,7.4529,5457,142,0,1
0,2,586.2247,0.450555,431.6399,188.4159,7.7879,5122,137,0,0
2,10,687.8821,0.248444,432.965,253.3333,6.8877,5064,131,0,1
2,2,361.5838,0.20627,898.5267,189.6869,7.0718,5571,131,2,1
5,11,569.9131,0.207294,561.4741,242.8774,6.6624,4808,131,0,1
1,7,670.8915,0.281072,742.4397,258.2877,8.5356,5308,152,0,1
5,9,1027.2289,0.309959,551.8405,257.499,7.6278,5027,119,2,0
3,4,445.027,0.208427,983.307,204.678,6.9298,4855,126,0,2
2,1,841.9181,0.420586,575.5356,295.7936,9.7925,5573,136,1,0
4,5,700.9198,0.298418,487.0331,291.4526,9.355,5272,156,0,1
7,2,706.1881,0.259615,700.5696,255.0293,7.5146,5054,137,1,0
1,3,669.6918,0.29459,1079.0636,218.8139,8.4042,4823,138,0,0
5,5,445.6408,0.188859,400.2321,304.1776,8.2038,4925,137,0,0
1,0,245.3885,0.156008,374.44,216.2361,8.6579,5281,145,1,0
10,5,706.7001,0.267032,786.3702,253.6442,7.1019,5860,136,3,0
12,8,974.0961,0.332357,594.9857,324.2539,7.6399,5990,131,3,0
1,3,593.1125,0.234247,496.8932,276.8361,9.4232,5648,150,0,1
2,0,293.7636,0.26703,580.811,230.0971,9.2176,5494,134,2,0
0,0,503.2236,0.235004,501.0102,200.84,8.9557,4719,135,0,0
5,7,666.0613,0.304445,898.3655,314.37,9.0238,5208,134,0,3
0,0,484.3846,0.40921,383.5385,193.2923,8.5385,4721,137,0,0
1,3,309.9692,0.183467,712.4308,304.4308,10.9385,5719,159,1,1
2,2,500.0573,0.242226,514.6101,259.1972,8.4633,5467,121,1,0
3,9,662.4771,0.22261,919.7821,263.2225,6.9495,5377,122,0,1
2,2,455.1076,0.251606,714.0258,216.6933,7.9656,4958,145,0,0
3,4,687.142,0.267569,448.027,285.2489,8.9982,5467,160,0,0
4,10,592.3922,0.183361,526.5098,310.9804,8.0784,5481,142,0,2
1,1,459.7255,0.301053,451.1373,185.8431,8,5105,128,1,0
9,4,784.4941,0.292386,388.1472,345.1774,9.1721,5788,155,2,0
3,3,521.498,0.25963,536.9251,234.6912,7.8844,5501,159,0,0
