gameid,datacompleteness,league,year,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT03_3111606,complete,LCK,2023,0,2023/3/1 10:36,1,13.04,2,Blue,jng,Juhan,oe:player:3ee0c18b85e7bb8eaad86d58498e27d,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Viego,1627,0,0,4,4,4,14,0,0,0,0,0,0,0,0,0.1475,0.6638,0,1,6882,253.7923,0.140309,810.9773,530.7806,10,0.3688,9,0.3319,12,45,1.6595,7733,4138,152.5999,0.176372,6875,167,31,136,6.1586,3059,3606,71,3136,3674,67,-77,-68,4,0,0,0,0,0,0,4605,5932,113,4760,5551,102,-155,381,11,0,0,0,0,0,0
ESPORTSTMNT03_3111606,complete,LCK,2023,0,2023/3/1 10:36,1,13.04,7,Red,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Lee Sin,1627,1,4,1,6,14,4,1,0,0,0,0,0,0,0,0.5163,0.6638,1,0,7260,267.732,0.104253,876.5089,1007.0928,18,0.6638,8,0.295,11,50,1.8439,10646,7051,260.0246,0.197851,10125,169,17,152,6.2323,3136,3674,67,3059,3606,71,77,68,-4,0,0,0,0,0,0,4760,5551,102,4605,5932,113,155,-381,-11,0,0,0,0,0,0
ESPORTSTMNT03_3111641,complete,LCK,2023,0,2023/3/1 11:23,2,13.04,2,Blue,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Viego,1530,1,5,1,4,20,5,2,0,0,0,0,0,0,0,0.7843,0.9804,1,0,8785,344.5098,0.106635,854,547.6471,9,0.3529,10,0.3922,10,47,1.8431,10279,6882,269.8824,0.186318,8900,177,19,158,6.9412,3658,3864,72,2735,3198,55,923,666,17,2,0,0,0,0,1,5353,6449,112,4604,5735,85,749,714,27,2,1,1,0,2,1
ESPORTSTMNT03_3111641,complete,LCK,2023,0,2023/3/1 11:23,2,13.04,7,Red,jng,Juhan,oe:player:3ee0c18b85e7bb8eaad86d58498e27d,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Lee Sin,1530,0,2,4,2,5,20,0,0,0,0,0,0,0,0,0.1961,0.9804,0,1,5644,221.3333,0.144941,914.4706,764.9412,21,0.8235,5,0.1961,13,40,1.5686,8149,4752,186.3529,0.233546,7825,116,20,96,4.549,2735,3198,55,3658,3864,72,-923,-666,-17,0,0,1,2,0,0,4604,5735,85,5353,6449,112,-749,-714,-27,0,2,1,2,1,1
ESPORTSTMNT03_3112838,complete,LCK,2023,0,2023/3/2 8:08,1,13.04,2,Blue,jng,Cuzz,oe:player:f9fe6d28d5b67bf9ac673b2cc8edf15,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Vi,2283,1,2,2,11,24,10,0,0,0,0,0,0,0,0,0.6307,0.8936,0,0,9959,261.7346,0.0975502,821.0775,1416.5309,19,0.4993,22,0.5782,17,82,2.1551,12228,7295,191.7214,0.137749,11475,202,30,172,5.3088,2898,3166,59,3257,3721,73,-359,-555,-14,0,1,1,0,0,0,4434,5268,83,4749,5563,101,-315,-295,-18,0,4,1,0,0,1
ESPORTSTMNT03_3112838,complete,LCK,2023,0,2023/3/2 8:08,1,13.04,7,Red,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Wukong,2283,0,2,5,2,10,24,0,0,0,0,0,0,0,0,0.2628,0.8936,0,0,10421,273.8765,0.136351,980.2102,885.0723,13,0.3417,16,0.4205,10,56,1.4717,11706,6773,178.0026,0.17486,10550,179,48,131,4.7043,3257,3721,73,2898,3166,59,359,555,14,0,0,0,0,1,1,4749,5563,101,4434,5268,83,315,295,18,0,0,1,0,4,1
ESPORTSTMNT03_3111908,complete,LCK,2023,0,2023/3/2 9:09,2,13.04,2,Blue,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Vi,1738,1,1,3,11,18,7,0,0,0,0,1,0,1,0,0.6214,0.8631,0,0,5329,183.9701,0.0968416,749.8964,935.8343,10,0.3452,17,0.5869,8,63,2.1749,9547,5726,197.6755,0.156687,7550,151,27,124,5.2129,3210,3485,59,3289,3371,63,-79,114,-4,0,3,2,1,2,1,4678,4967,80,4736,4801,86,-58,166,-6,0,5,2,2,2,2
ESPORTSTMNT03_3111908,complete,LCK,2023,0,2023/3/2 9:09,2,13.04,7,Red,jng,Cuzz,oe:player:f9fe6d28d5b67bf9ac673b2cc8edf15,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Lee Sin,1738,0,2,7,2,7,18,1,0,0,0,0,0,0,1,0.2417,0.8631,0,0,4879,168.435,0.100783,931.9678,818.527,20,0.6904,6,0.2071,12,39,1.3464,7932,4111,141.9217,0.153309,7750,138,8,130,4.7641,3289,3371,63,3210,3485,59,79,-114,4,1,2,1,0,3,2,4736,4801,86,4678,4967,80,58,-166,6,2,2,2,0,5,2
ESPORTSTMNT03_3113903,complete,LCK,2023,0,2023/3/2 9:59,3,13.04,2,Blue,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Wukong,2216,0,0,3,3,6,14,0,0,0,0,0,0,0,0,0.1625,0.5415,0,0,7496,202.9603,0.132212,666.769,801.5253,12,0.3249,18,0.4874,9,68,1.8412,10237,5441,147.3195,0.153089,9875,195,28,167,5.2798,3165,3660,66,2709,3177,59,456,483,7,0,0,0,0,0,0,4838,5769,96,4209,5586,98,629,183,-2,0,2,0,0,0,0
ESPORTSTMNT03_3113903,complete,LCK,2023,0,2023/3/2 9:59,3,13.04,7,Red,jng,Cuzz,oe:player:f9fe6d28d5b67bf9ac673b2cc8edf15,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Vi,2216,1,4,0,9,14,6,1,0,0,0,0,0,0,0,0.3791,0.5415,0,0,12911,349.5758,0.173801,576.1191,1052.0036,12,0.3249,13,0.352,10,63,1.7058,13437,8641,233.9621,0.198968,12450,240,49,191,6.4982,2709,3177,59,3165,3660,66,-456,-483,-7,0,0,0,0,0,0,4209,5586,98,4838,5769,96,-629,-183,2,0,0,0,0,2,0
ESPORTSTMNT03_3113908,complete,LCK,2023,0,2023/3/2 11:46,1,13.04,2,Blue,jng,Clid,oe:player:d3abb04a273ed8615be5f54a391818e,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Elise,1495,1,2,1,3,12,3,0,0,0,0,1,0,1,0,0.4816,0.602,1,0,6802,272.99,0.10304,775.505,457.7258,34,1.3645,21,0.8428,10,80,3.2107,8241,4916,197.2977,0.15867,6735,146,28,118,5.8595,2902,3067,60,2958,3177,59,-56,-110,1,0,1,0,0,0,0,4208,5594,90,4643,5490,96,-435,104,-6,0,1,0,0,1,1
ESPORTSTMNT03_3113908,complete,LCK,2023,0,2023/3/2 11:46,1,13.04,7,Red,jng,Sylvie,oe:player:1a75a7cf8c98442be881fed562346f5,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Vi,1495,0,0,3,3,3,12,0,0,0,0,0,0,0,0,0.1204,0.602,0,1,5074,203.6388,0.149839,862.1538,1167.1304,10,0.4013,9,0.3612,10,36,1.4448,7497,4172,167.4381,0.182668,6800,146,14,132,5.8595,2958,3177,59,2902,3067,60,56,110,-1,0,0,0,0,1,0,4643,5490,96,4208,5594,90,435,-104,6,0,1,1,0,1,0
ESPORTSTMNT03_3112906,complete,LCK,2023,0,2023/3/2 12:33,2,13.04,2,Blue,jng,Sylvie,oe:player:1a75a7cf8c98442be881fed562346f5,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Viego,1080,0,2,4,2,5,20,1,0,0,0,0,0,0,0,0.2778,1.3889,0,1,4448,247.1111,0.201395,959.6111,545.1667,5,0.2778,4,0.2222,8,20,1.1111,5910,3431,190.6111,0.22861,4600,107,9,98,5.9444,2882,3033,60,4260,3355,54,-1378,-322,6,0,1,2,4,2,1,4434,5548,99,6584,6027,88,-2150,-479,11,0,1,3,5,5,1
ESPORTSTMNT03_3112906,complete,LCK,2023,0,2023/3/2 12:33,2,13.04,7,Red,jng,Clid,oe:player:d3abb04a273ed8615be5f54a391818e,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Lee Sin,1080,1,7,1,8,20,5,0,0,0,0,0,0,0,0,1.1111,1.3889,1,0,8146,452.5556,0.196228,890.0556,856.6667,10,0.5556,4,0.2222,5,23,1.2778,8878,6399,355.5,0.217032,6475,105,13,92,5.8333,4260,3355,54,2882,3033,60,1378,322,-6,4,2,1,0,1,2,6584,6027,88,4434,5548,99,2150,479,-11,5,5,1,0,1,3
ESPORTSTMNT03_3115239,complete,LCK,2023,0,2023/3/3 8:08,1,13.04,2,Blue,jng,Willer,oe:player:baf26814ef7b2f10fac33a00c3d53a3,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Wukong,1783,1,9,1,2,15,5,1,0,0,0,0,0,0,0,0.5048,0.673,1,0,11518,387.5939,0.164943,925.4403,856.3208,13,0.4375,12,0.4038,12,65,2.1873,12343,8430,283.6792,0.214903,11600,207,31,176,6.9658,3263,3521,64,3154,3611,68,109,-90,-4,1,0,0,0,0,0,5215,6515,117,4602,5893,106,613,622,11,2,0,0,0,0,0
ESPORTSTMNT03_3115239,complete,LCK,2023,0,2023/3/3 8:08,1,13.04,7,Red,jng,YoungJae,oe:player:e5feef89d633a666eeaaf6392ca2fa9,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Lee Sin,1783,0,1,2,4,5,15,0,0,0,0,0,0,0,0,0.1683,0.673,0,1,7036,236.7695,0.113101,982.5463,1039.9551,23,0.774,4,0.1346,14,36,1.2114,9106,5193,174.7504,0.168802,9000,184,12,172,6.1918,3154,3611,68,3263,3521,64,-109,90,4,0,0,0,1,0,0,4602,5893,106,5215,6515,117,-613,-622,-11,0,0,0,2,0,0
ESPORTSTMNT03_3116248,complete,LCK,2023,0,2023/3/3 9:00,2,13.04,2,Blue,jng,YoungJae,oe:player:e5feef89d633a666eeaaf6392ca2fa9,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Lee Sin,2946,1,4,4,7,18,18,1,0,0,0,1,1,0,0,0.3666,0.7332,0,0,15206,309.6945,0.111757,1001.7312,1195.8656,48,0.9776,19,0.387,27,101,2.057,17273,10988,223.7882,0.169721,16275,328,57,271,6.6802,3411,3452,56,3068,3424,71,343,28,-15,1,0,0,0,1,1,5322,6429,107,4551,5744,108,771,685,-1,1,0,0,0,1,1
ESPORTSTMNT03_3116248,complete,LCK,2023,0,2023/3/3 9:00,2,13.04,7,Red,jng,Willer,oe:player:baf26814ef7b2f10fac33a00c3d53a3,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Wukong,2946,0,4,4,9,18,18,0,0,0,0,0,0,0,1,0.3666,0.7332,0,0,20193,411.2627,0.176576,1094.3992,1054.2566,27,0.5499,48,0.9776,25,153,3.1161,16827,10542,214.7047,0.169878,17375,287,62,225,5.8452,3068,3424,71,3411,3452,56,-343,-28,15,0,1,1,1,0,0,4551,5744,108,5322,6429,107,-771,-685,1,0,1,1,1,0,0
ESPORTSTMNT03_3116266,complete,LCK,2023,0,2023/3/3 10:11,3,13.04,2,Blue,jng,Willer,oe:player:baf26814ef7b2f10fac33a00c3d53a3,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Maokai,1784,0,1,2,1,2,12,0,0,0,0,0,0,0,0,0.0673,0.4709,0,0,13567,456.2892,0.255091,929.4955,626.9058,11,0.37,8,0.2691,10,38,1.278,10720,6805,228.8677,0.230834,9500,202,15,187,6.7937,3245,3994,82,3091,3435,63,154,559,19,0,0,0,0,0,0,4783,6039,119,5239,5943,107,-456,96,12,0,0,0,1,0,0
ESPORTSTMNT03_3116266,complete,LCK,2023,0,2023/3/3 10:11,3,13.04,7,Red,jng,YoungJae,oe:player:e5feef89d633a666eeaaf6392ca2fa9,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Wukong,1784,1,4,0,3,12,2,1,0,0,0,0,0,0,0,0.4036,0.4709,0,0,4903,164.8991,0.111757,911.3677,812.0179,15,0.5045,15,0.5045,12,64,2.1525,11689,7774,261.4574,0.1912,10100,205,19,186,6.8946,3091,3435,63,3245,3994,82,-154,-559,-19,0,0,0,0,0,0,5239,5943,107,4783,6039,119,456,-96,-12,1,0,0,0,0,0
ESPORTSTMNT03_3116279,complete,LCK,2023,0,2023/3/3 11:53,1,13.04,2,Blue,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Sejuani,1309,0,1,1,3,4,12,0,0,0,0,0,0,0,0,0.1833,0.7334,0,0,5597,256.547,0.21677,1106.8602,897.754,7,0.3209,4,0.1833,6,21,0.9626,6719,3773,172.9412,0.189256,6550,131,15,116,6.0046,3178,3030,64,3165,3337,57,13,-307,7,1,0,0,1,0,1,4815,5314,103,4804,5335,88,11,-21,15,1,0,0,2,1,1
ESPORTSTMNT03_3116279,complete,LCK,2023,0,2023/3/3 11:53,1,13.04,7,Red,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Wukong,1309,1,2,2,4,12,4,0,0,0,0,1,1,0,0,0.55,0.7334,0,0,6256,286.7532,0.121776,792.605,618.7013,7,0.3209,6,0.275,5,34,1.5584,7834,4888,224.0489,0.166191,7225,120,9,111,5.5004,3165,3337,57,3178,3030,64,-13,307,-7,1,0,1,1,0,0,4804,5335,88,4815,5314,103,-11,21,-15,2,1,1,1,0,0
ESPORTSTMNT03_3115330,complete,LCK,2023,0,2023/3/3 12:37,2,13.04,2,Blue,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Viego,2013,1,4,0,6,15,9,0,0,0,0,0,0,0,0,0.4471,0.7154,0,0,15448,460.4471,0.188395,799.7317,667.4218,11,0.3279,10,0.2981,10,51,1.5201,13084,8702,259.3741,0.215845,10525,206,34,172,6.1401,3524,4147,78,3208,3142,52,316,1005,26,0,1,0,1,2,1,5698,6360,113,4746,5667,87,952,693,26,1,1,0,1,3,1
ESPORTSTMNT03_3115330,complete,LCK,2023,0,2023/3/3 12:37,2,13.04,7,Red,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Gragas,2013,0,1,3,7,9,15,0,0,0,0,1,0,1,0,0.2683,0.7154,0,0,17547,523.0104,0.252337,956.2742,727.1535,22,0.6557,12,0.3577,6,62,1.848,9570,5188,154.6349,0.161047,9100,158,37,121,4.7094,3208,3142,52,3524,4147,78,-316,-1005,-26,1,2,1,0,1,0,4746,5667,87,5698,6360,113,-952,-693,-26,1,3,1,1,1,0
ESPORTSTMNT03_3115657,complete,LCK,2023,0,2023/3/4 6:07,1,13.04,2,Blue,jng,Clid,oe:player:d3abb04a273ed8615be5f54a391818e,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Vi,2104,0,0,2,1,3,10,0,0,0,0,0,0,0,0,0.0856,0.3707,0,0,3534,100.7795,0.0601522,576.8726,980.076,16,0.4563,25,0.7129,16,79,2.2529,9619,5051,144.0399,0.148657,8930,185,39,146,5.2757,3041,3208,58,3364,3357,68,-323,-149,-10,0,0,0,1,0,0,4435,4847,85,4490,5014,89,-55,-167,-4,0,0,0,1,0,0
ESPORTSTMNT03_3115657,complete,LCK,2023,0,2023/3/4 6:07,1,13.04,7,Red,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Lee Sin,2104,1,3,0,4,10,3,0,0,0,0,1,1,0,0,0.2852,0.3707,0,0,6878,196.1407,0.114624,830.4753,939.3821,26,0.7414,12,0.3422,12,58,1.654,11403,6835,194.9144,0.173743,10450,195,25,170,5.5608,3364,3357,68,3041,3208,58,323,149,10,1,0,0,0,0,0,4490,5014,89,4435,4847,85,55,167,4,1,0,0,0,0,0
ESPORTSTMNT03_3116666,complete,LCK,2023,0,2023/3/4 7:05,2,13.04,2,Blue,jng,Clid,oe:player:d3abb04a273ed8615be5f54a391818e,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Lee Sin,1759,0,2,7,0,4,16,0,0,0,0,1,1,0,0,0.1364,0.6822,0,0,4397,149.9829,0.136396,858.3172,957.1688,19,0.6481,13,0.4434,12,51,1.7396,8235,4371,149.0961,0.173425,7750,144,24,120,4.9119,3179,2815,56,2971,3430,63,208,-615,-7,1,0,2,0,1,0,4988,5838,101,4478,5942,106,510,-104,-5,1,0,2,0,1,0
ESPORTSTMNT03_3116666,complete,LCK,2023,0,2023/3/4 7:05,2,13.04,7,Red,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Viego,1759,1,2,2,9,16,4,0,0,0,0,0,0,0,0,0.5458,0.6822,0,0,6991,238.465,0.0984662,1111.5861,826.2536,13,0.4434,15,0.5117,26,60,2.0466,10952,7088,241.7737,0.178445,9375,208,49,159,7.0949,2971,3430,63,3179,2815,56,-208,615,7,0,1,0,1,0,2,4478,5942,106,4988,5838,101,-510,104,5,0,1,0,1,0,2
ESPORTSTMNT03_3116676,complete,LCK,2023,0,2023/3/4 8:46,1,13.04,2,Blue,jng,Sylvie,oe:player:1a75a7cf8c98442be881fed562346f5,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Wukong,1960,0,4,1,3,9,11,1,0,0,0,0,0,0,0,0.2755,0.6122,0,0,7617,233.1735,0.198815,687.2755,518.2347,13,0.398,21,0.6429,13,64,1.9592,10163,5889,180.2755,0.1952,9725,180,44,136,5.5102,3629,3412,62,3025,3105,61,604,307,1,2,2,0,0,1,1,5848,5701,103,5190,5252,95,658,449,8,4,3,0,1,1,2
ESPORTSTMNT03_3116676,complete,LCK,2023,0,2023/3/4 8:46,1,13.04,7,Red,jng,Juhan,oe:player:3ee0c18b85e7bb8eaad86d58498e27d,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Sejuani,1960,1,1,2,8,11,9,0,0,0,0,1,0,1,0,0.3367,0.6122,0,0,8294,253.898,0.148894,811.5918,872.7551,18,0.551,23,0.7041,14,89,2.7245,10264,5990,183.3673,0.148447,9150,155,28,127,4.7449,3025,3105,61,3629,3412,62,-604,-307,-1,0,1,1,2,2,0,5190,5252,95,5848,5701,103,-658,-449,-8,1,1,2,4,3,0
ESPORTSTMNT03_3114711,complete,LCK,2023,0,2023/3/4 9:41,2,13.04,2,Blue,jng,Sylvie,oe:player:1a75a7cf8c98442be881fed562346f5,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Vi,2222,1,2,1,10,14,4,1,0,0,0,0,0,0,0,0.378,0.486,1,0,6570,177.4077,0.071286,658.4608,1106.6247,19,0.5131,20,0.5401,18,81,2.1872,12909,8101,218.7489,0.180801,11325,208,34,174,5.6166,3228,3779,65,3003,3383,65,225,396,0,0,1,0,0,0,0,4714,5623,97,4475,5563,103,239,60,-6,0,1,0,0,0,0
ESPORTSTMNT03_3114711,complete,LCK,2023,0,2023/3/4 9:41,2,13.04,7,Red,jng,Juhan,oe:player:3ee0c18b85e7bb8eaad86d58498e27d,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Sejuani,2222,0,0,4,2,4,14,0,0,0,0,0,0,0,0,0.108,0.486,0,1,8563,231.2241,0.133492,1027.8848,1045.8956,16,0.432,32,0.8641,16,93,2.5113,9751,4943,133.4743,0.140622,10100,176,42,134,4.7525,3003,3383,65,3228,3779,65,-225,-396,0,0,0,0,0,1,0,4475,5563,103,4714,5623,97,-239,-60,6,0,0,0,0,1,0
ESPORTSTMNT03_3116711,complete,LCK,2023,0,2023/3/4 10:40,3,13.04,2,Blue,jng,Juhan,oe:player:3ee0c18b85e7bb8eaad86d58498e27d,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Lee Sin,1638,1,4,3,6,14,7,1,0,0,0,1,0,1,0,0.5128,0.7692,0,0,9163,335.641,0.119279,1141.3187,1217.6557,18,0.6593,6,0.2198,8,47,1.7216,9616,5999,219.7436,0.184692,8700,158,9,149,5.7875,3231,3698,73,2869,3306,66,362,392,7,0,1,0,0,0,0,5263,5799,100,4094,4872,92,1169,927,8,2,1,0,0,0,1
ESPORTSTMNT03_3116711,complete,LCK,2023,0,2023/3/4 10:40,3,13.04,7,Red,jng,Sylvie,oe:player:1a75a7cf8c98442be881fed562346f5,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Wukong,1638,0,2,3,3,7,14,0,0,0,0,0,0,0,0,0.2564,0.7692,0,0,7114,260.5861,0.138688,1019.6703,711.7582,11,0.4029,12,0.4396,11,36,1.3187,8249,4632,169.6703,0.190601,8025,134,12,122,4.9084,2869,3306,66,3231,3698,73,-362,-392,-7,0,0,0,0,1,0,4094,4872,92,5263,5799,100,-1169,-927,-8,0,0,1,2,1,0
ESPORTSTMNT03_3117109,complete,LCK,2023,0,2023/3/5 6:09,1,13.04,2,Blue,jng,Willer,oe:player:baf26814ef7b2f10fac33a00c3d53a3,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Vi,2337,0,0,1,2,3,12,0,0,0,0,0,0,0,0,0.077,0.3851,0,0,3437,88.2413,0.0544156,636.2773,1029.0372,18,0.4621,23,0.5905,15,81,2.0796,10671,5628,144.4929,0.158388,10275,235,35,200,6.0334,2981,3454,66,3325,3199,58,-344,255,8,0,0,0,1,1,0,4532,5912,110,4814,5497,93,-282,415,17,0,0,0,1,1,0
ESPORTSTMNT03_3117109,complete,LCK,2023,0,2023/3/5 6:09,1,13.04,7,Red,jng,Cuzz,oe:player:f9fe6d28d5b67bf9ac673b2cc8edf15,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Wukong,2337,1,2,0,2,12,4,0,0,0,0,0,0,0,0,0.3081,0.3851,0,0,6330,162.516,0.0881923,665.6739,592.4775,17,0.4365,33,0.8472,15,101,2.5931,12529,7486,192.1951,0.163936,11375,241,65,176,6.1874,3325,3199,58,2981,3454,66,344,-255,-8,1,1,0,0,0,0,4814,5497,93,4532,5912,110,282,-415,-17,1,1,0,0,0,0
ESPORTSTMNT03_3119106,complete,LCK,2023,0,2023/3/5 7:11,2,13.04,2,Blue,jng,Willer,oe:player:baf26814ef7b2f10fac33a00c3d53a3,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Sejuani,1628,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0.4054,0,1,2656,97.887,0.0989642,791.0934,803.9189,16,0.5897,11,0.4054,14,48,1.769,7132,3535,130.2826,0.15402,6650,162,17,145,5.9705,3023,3432,73,2975,3246,60,48,186,13,0,0,0,0,0,0,4422,5738,109,5017,5313,89,-595,425,20,0,0,1,0,3,0
ESPORTSTMNT03_3119106,complete,LCK,2023,0,2023/3/5 7:11,2,13.04,7,Red,jng,Cuzz,oe:player:f9fe6d28d5b67bf9ac673b2cc8edf15,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Wukong,1628,1,2,0,8,11,0,0,0,0,0,1,0,1,0,0.4054,0.4054,1,0,5928,218.4767,0.130927,758.1081,658.2678,7,0.258,15,0.5528,5,55,2.027,9854,6257,230.602,0.165903,7625,146,16,130,5.3808,2975,3246,60,3023,3432,73,-48,-186,-13,0,0,0,0,0,0,5017,5313,89,4422,5738,109,595,-425,-20,0,3,0,0,0,1
ESPORTSTMNT03_3117150,complete,LCK,2023,0,2023/3/5 8:45,1,13.04,2,Blue,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Sejuani,1437,0,1,4,3,4,19,0,0,0,0,1,0,1,0,0.167,0.9603,0,0,5682,237.2443,0.164806,1161.8789,846.6806,8,0.334,5,0.2088,9,24,1.0021,6848,3641,152.0251,0.186929,6475,125,28,97,5.2192,3479,3348,61,3430,2883,50,49,465,11,1,2,0,1,2,0,4776,5492,91,5109,4711,78,-333,781,13,1,2,0,1,3,0
ESPORTSTMNT03_3117150,complete,LCK,2023,0,2023/3/5 8:45,1,13.04,7,Red,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Elise,1437,1,5,0,10,19,4,1,0,0,0,0,0,0,0,0.7933,0.9603,0,0,14251,595.0313,0.210108,639.3737,445.5115,5,0.2088,12,0.501,4,37,1.5449,10181,6974,291.19,0.188588,9150,118,14,104,4.9269,3430,2883,50,3479,3348,61,-49,-465,-11,1,2,0,1,2,0,5109,4711,78,4776,5492,91,333,-781,-13,1,3,0,1,2,0
ESPORTSTMNT03_3117167,complete,LCK,2023,0,2023/3/5 9:31,2,13.04,2,Blue,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Viego,1743,1,3,0,4,12,2,0,0,0,0,1,1,0,0,0.4131,0.4819,0,0,8485,292.0826,0.159283,832.7711,668.5714,10,0.3442,17,0.5852,14,65,2.2375,11593,7762,267.1945,0.204576,10100,185,24,161,6.3683,3414,3339,56,2834,3011,60,580,328,-4,1,0,0,0,0,0,5179,5717,95,4302,5275,92,877,442,3,1,0,0,0,1,0
ESPORTSTMNT03_3117167,complete,LCK,2023,0,2023/3/5 9:31,2,13.04,7,Red,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Lee Sin,1743,0,0,2,1,2,12,0,0,0,0,0,0,0,0,0.0688,0.4819,0,0,3150,108.4337,0.0778643,681.2737,820.5508,18,0.6196,11,0.3787,9,45,1.5491,7516,3685,126.8503,0.149362,6875,142,25,117,4.8881,2834,3011,60,3414,3339,56,-580,-328,4,0,0,0,1,0,0,4302,5275,92,5179,5717,95,-877,-442,-3,0,1,0,1,0,0
