gameid,datacompleteness,league,year,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT02/1770137,complete,LCK,2021,0,2021/3/27 10:29,1,11.05,8,Red,mid,Lava,oe:player:1d18fe2cdd43a72d46421ecfe81b599,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Viktor,1880,0,1,0,1,3,12,0,0,0,0,0,0,0,0,0.0957,0.4787,0,2,27409,874.7553,0.441475,416.4255,502.117,13,0.4149,7,0.2234,6,33,1.0532,11937,7826,249.766,0.281356,12010,323,297,26,10.3085,3127,4232,82,3140,4200,77,-13,32,5,0,0,0,0,2,0,5082,7708,152,5065,7212,133,17,496,19,0,0,0,0,4,0
ESPORTSTMNT02/1770153,complete,LCK,2021,0,2021/3/27 12:05,2,11.05,3,Blue,mid,Lava,oe:player:1d18fe2cdd43a72d46421ecfe81b599,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Viktor,1960,0,0,3,0,2,14,0,0,0,0,0,0,0,1,0.0612,0.4898,0,1,10076,308.449,0.274266,346.3163,378.8265,12,0.3673,6,0.1837,3,28,0.8571,11504,7230,221.3265,0.236832,11360,320,300,20,9.7959,3216,4752,86,3358,4901,92,-142,-149,-6,0,0,0,0,0,0,5142,7567,141,5640,8358,153,-498,-791,-12,0,0,1,1,0,0
ESPORTSTMNT02/1770153,complete,LCK,2021,0,2021/3/27 12:05,2,11.05,8,Red,mid,Bay,oe:player:0582fabc486c42d0db3bf52f56c6fc3,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Syndra,1960,1,3,1,4,14,2,0,0,0,0,1,1,0,0,0.4286,0.4898,1,0,13530,414.1837,0.278378,314.5714,277.8367,14,0.4286,3,0.0918,8,35,1.0714,14597,10323,316.0102,0.246331,14750,351,319,32,10.7449,3358,4901,92,3216,4752,86,142,149,6,0,0,0,0,0,0,5640,8358,153,5142,7567,141,498,791,12,1,0,0,0,0,1
ESPORTSTMNT02/1770188,complete,LCK,2021,0,2021/3/28 5:18,1,11.05,3,Blue,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Orianna,1508,0,0,3,0,2,25,0,0,0,0,0,0,0,0,0.0796,1.0743,0,1,17243,686.061,0.343733,449.5623,316.9098,13,0.5172,8,0.3183,4,33,1.313,9513,6161,245.1326,0.291491,9300,251,235,16,9.9867,3543,4904,102,3279,4721,92,264,183,10,0,0,0,0,0,0,6070,8485,179,5731,7851,149,339,634,30,0,0,0,1,0,0
ESPORTSTMNT02/1770188,complete,LCK,2021,0,2021/3/28 5:18,1,11.05,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Seraphine,1508,1,9,0,9,25,2,1,0,0,0,0,0,0,0,0.9947,1.0743,1,0,8601,342.2149,0.130464,341.4987,291.2069,10,0.3979,3,0.1194,2,19,0.756,10880,7528,299.5225,0.224709,8500,201,184,17,7.9973,3279,4721,92,3543,4904,102,-264,-183,-10,0,0,0,0,0,0,5731,7851,149,6070,8485,179,-339,-634,-30,1,0,0,0,0,0
ESPORTSTMNT02/1770207,complete,LCK,2021,0,2021/3/28 8:31,2,11.05,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Viktor,1830,1,5,3,4,16,8,1,0,0,0,0,0,0,0,0.5246,0.7869,0,0,13695,449.0164,0.239331,393.0164,571.0492,16,0.5246,7,0.2295,7,36,1.1803,13931,9922,325.3115,0.226034,12260,296,252,44,9.7049,3378,4135,76,3585,4405,83,-207,-270,-7,1,0,2,1,1,0,5477,7428,137,5495,7283,140,-18,145,-3,1,1,2,1,1,1
ESPORTSTMNT02/1770207,complete,LCK,2021,0,2021/3/28 8:31,2,11.05,8,Red,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Ryze,1830,0,1,3,4,8,16,0,0,0,0,0,0,0,0,0.2623,0.7869,0,0,8629,282.918,0.237321,579.4098,332.5574,23,0.7541,17,0.5574,13,48,1.5738,11479,7470,244.918,0.266165,11175,301,289,12,9.8689,3585,4405,83,3378,4135,76,207,270,7,1,1,0,1,0,2,5495,7283,140,5477,7428,137,18,-145,3,1,1,1,1,1,2
ESPORTSTMNT02/1770235,complete,LCK,2021,0,2021/3/28 9:29,1,11.05,3,Blue,mid,FATE,oe:player:24cd6812f523cf30c3502344539be6f,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Syndra,2410,1,5,0,5,18,8,1,0,0,0,0,0,0,0,0.4481,0.6473,0,0,17835,444.0249,0.230507,229.5685,118.7552,12,0.2988,10,0.249,5,49,1.2199,17796,12604,313.7925,0.236052,16825,387,349,38,9.6349,3349,4316,83,3293,4343,73,56,-27,10,0,1,0,1,0,1,5606,7243,149,5243,7473,131,363,-230,18,0,1,0,1,0,1
ESPORTSTMNT02/1770235,complete,LCK,2021,0,2021/3/28 9:29,1,11.05,8,Red,mid,Quad,oe:player:e9017664588010860a92ceb5f8fcb82,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Viktor,2410,0,3,2,2,8,18,0,0,0,0,1,1,0,0,0.1992,0.6473,0,0,31231,777.5353,0.324647,408.0747,416.5892,22,0.5477,7,0.1743,16,41,1.0207,15218,10026,249.61,0.241346,13775,348,332,16,8.6639,3293,4343,73,3349,4316,83,-56,27,-10,1,0,1,0,1,0,5243,7473,131,5606,7243,149,-363,230,-18,1,0,1,0,1,0
ESPORTSTMNT02/1770266,complete,LCK,2021,0,2021/3/28 11:20,2,11.05,3,Blue,mid,Quad,oe:player:e9017664588010860a92ceb5f8fcb82,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Zoe,1828,1,2,2,9,18,8,0,0,0,0,0,0,0,0,0.5908,0.8534,0,0,16854,553.1947,0.242696,437.9212,215.2845,12,0.3939,8,0.2626,10,34,1.116,10900,6895,226.3129,0.177574,9450,251,237,14,8.2385,3417,5030,97,3836,5099,100,-419,-69,-3,0,0,0,0,0,0,5423,8163,158,5912,8068,145,-489,95,13,0,0,0,1,0,0
ESPORTSTMNT02/1770266,complete,LCK,2021,0,2021/3/28 11:20,2,11.05,8,Red,mid,FATE,oe:player:24cd6812f523cf30c3502344539be6f,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Twisted Fate,1828,0,4,2,2,8,18,0,0,0,0,0,0,0,0,0.2626,0.8534,0,0,15099,495.5908,0.352987,499.0044,356.8162,13,0.4267,4,0.1313,5,27,0.8862,13202,9197,301.8709,0.289301,13265,269,265,4,8.8293,3836,5099,100,3417,5030,97,419,69,3,0,0,0,0,0,0,5912,8068,145,5423,8163,158,489,-95,-13,1,0,0,0,0,0
ESPORTSTMNT02/1770275,complete,LCK,2021,0,2021/3/28 12:15,3,11.05,3,Blue,mid,FATE,oe:player:24cd6812f523cf30c3502344539be6f,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Azir,1976,1,0,2,5,7,15,0,0,0,0,0,0,0,0,0.2126,0.668,0,0,13507,410.1316,0.282733,327.9656,191.1741,15,0.4555,8,0.2429,7,41,1.2449,12656,8349,253.5121,0.237037,10325,327,315,12,9.9291,3489,5114,96,3234,4759,91,255,355,5,0,0,0,0,0,0,5169,7859,152,5396,7489,144,-227,370,8,0,0,1,1,1,0
ESPORTSTMNT02/1770275,complete,LCK,2021,0,2021/3/28 12:15,3,11.05,8,Red,mid,Quad,oe:player:e9017664588010860a92ceb5f8fcb82,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Syndra,1976,0,3,1,7,15,7,1,0,0,0,0,0,0,0,0.4555,0.668,0,0,13944,423.4008,0.215548,300.6377,248.3198,10,0.3036,2,0.0607,6,18,0.5466,11949,7642,232.0445,0.206273,11775,256,249,7,7.7733,3234,4759,91,3489,5114,96,-255,-355,-5,0,0,0,0,0,0,5396,7489,144,5169,7859,152,227,-370,-8,1,1,0,0,0,1
ESPORTSTMNT03/1812827,complete,LCK,2021,1,2021/3/31 7:03,1,11.06,3,Blue,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Renekton,3061,1,7,3,9,24,17,1,0,0,0,0,0,0,0,0.4704,0.8037,1,0,34472,675.7008,0.219023,1223.5609,1137.3342,14,0.2744,42,0.8233,10,88,1.7249,21040,14520,284.6129,0.244997,19230,436,419,17,8.5462,3365,4561,95,3574,4770,82,-209,-209,13,0,0,0,1,1,0,5736,7815,155,5367,7416,122,369,399,33,1,1,0,2,1,1
ESPORTSTMNT03/1812827,complete,LCK,2021,1,2021/3/31 7:03,1,11.06,8,Red,mid,Bay,oe:player:0582fabc486c42d0db3bf52f56c6fc3,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Zoe,3061,0,3,7,10,17,24,0,0,0,0,1,1,0,0,0.3332,0.8037,0,1,26518,519.7909,0.181735,563.7765,239.8628,26,0.5096,14,0.2744,14,51,0.9997,16257,9737,190.8592,0.205965,16225,339,320,19,6.6449,3574,4770,82,3365,4561,95,209,209,-13,1,1,0,0,0,0,5367,7416,122,5736,7815,155,-369,-399,-33,2,1,1,1,1,0
ESPORTSTMNT03/1812850,complete,LCK,2021,1,2021/3/31 9:05,2,11.06,3,Blue,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Viktor,2246,0,7,1,1,9,16,1,0,0,0,0,0,0,0,0.2404,0.6679,0,0,32391,865.2983,0.450802,263.3749,524.7462,19,0.5076,18,0.4809,5,53,1.4159,17925,13068,349.1006,0.347784,16425,410,382,28,10.9528,3388,4724,96,3275,4680,93,113,44,3,0,0,0,0,0,0,5967,7991,162,5747,7667,145,220,324,17,1,0,0,2,2,1
ESPORTSTMNT03/1812850,complete,LCK,2021,1,2021/3/31 9:05,2,11.06,8,Red,mid,Bay,oe:player:0582fabc486c42d0db3bf52f56c6fc3,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Syndra,2246,1,2,3,3,16,9,0,0,0,0,0,0,0,0,0.4274,0.6679,0,0,9200,245.7703,0.140975,339.4034,178.6643,17,0.4541,9,0.2404,7,32,0.8549,14470,9613,256.8032,0.21108,14825,341,329,12,9.1095,3275,4680,93,3388,4724,96,-113,-44,-3,0,0,0,0,0,0,5747,7667,145,5967,7991,162,-220,-324,-17,2,2,1,1,0,0
ESPORTSTMNT03/1812864,complete,LCK,2021,1,2021/3/31 10:09,3,11.06,3,Blue,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Sylas,1861,1,8,2,8,16,14,2,0,0,0,1,0,1,0,0.5159,0.9672,0,0,28493,918.6351,0.345957,805.0833,839.7743,6,0.1934,16,0.5159,3,47,1.5153,15650,11578,373.2832,0.300994,13025,310,270,40,9.9946,3729,4762,91,3072,4079,79,657,683,12,1,1,0,0,0,2,6183,8047,153,4963,6888,135,1220,1159,18,2,1,0,0,0,2
ESPORTSTMNT03/1812864,complete,LCK,2021,1,2021/3/31 10:09,3,11.06,8,Red,mid,Bay,oe:player:0582fabc486c42d0db3bf52f56c6fc3,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Orianna,1861,0,2,4,4,14,16,0,0,0,0,0,0,0,1,0.4514,0.9672,0,0,11027,355.5185,0.175704,345.6529,197.7969,16,0.5159,9,0.2902,9,29,0.935,11043,6971,224.7501,0.223537,10925,245,241,4,7.899,3072,4079,79,3729,4762,91,-657,-683,-12,0,0,2,1,1,0,4963,6888,135,6183,8047,153,-1220,-1159,-18,0,0,2,2,1,0
ESPORTSTMNT03/1812885,complete,LCK,2021,1,2021/3/31 11:05,4,11.06,3,Blue,mid,Bay,oe:player:0582fabc486c42d0db3bf52f56c6fc3,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Renekton,1990,1,2,1,7,12,5,0,0,0,0,1,0,1,0,0.3618,0.5126,2,0,7103,214.1608,0.110504,640.6131,718.9447,14,0.4221,12,0.3618,10,38,1.1457,13114,8779,264.6935,0.210447,12250,279,269,10,8.4121,3259,4096,73,3795,4989,86,-536,-893,-13,0,1,1,2,0,0,5775,7288,126,5294,6710,132,481,578,-6,1,4,1,2,0,2
ESPORTSTMNT03/1812885,complete,LCK,2021,1,2021/3/31 11:05,4,11.06,8,Red,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Viktor,1990,0,3,3,2,5,12,0,0,0,0,0,0,0,0,0.1508,0.5126,0,2,21150,637.6884,0.515803,425.8492,449.1558,18,0.5427,15,0.4523,10,40,1.206,13248,8913,268.7337,0.319306,12610,340,334,6,10.2513,3795,4989,86,3259,4096,73,536,893,13,2,0,0,0,1,1,5294,6710,132,5775,7288,126,-481,-578,6,2,0,2,1,4,1
ESPORTSTMNT03/1812903,complete,LCK,2021,1,2021/3/31 12:05,5,11.06,3,Blue,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Orianna,2012,1,6,1,8,19,7,1,1,1,0,0,0,0,0,0.5666,0.7753,2,0,18103,539.8509,0.248296,209.493,200.7555,15,0.4473,17,0.507,3,46,1.3718,15859,11479,342.3161,0.258409,14985,359,310,49,10.7058,3467,5150,98,3109,4847,81,358,303,17,0,0,0,0,0,0,5705,8413,166,4844,7573,132,861,840,34,0,0,0,0,0,0
ESPORTSTMNT03/1812903,complete,LCK,2021,1,2021/3/31 12:05,5,11.06,8,Red,mid,Bay,oe:player:0582fabc486c42d0db3bf52f56c6fc3,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Renekton,2012,0,2,3,1,7,19,0,0,0,0,0,0,0,0,0.2087,0.7753,0,2,6901,205.7952,0.159505,724.7416,699.7217,8,0.2386,5,0.1491,3,21,0.6262,12581,8201,244.5626,0.260557,12685,280,280,0,8.3499,3109,4847,81,3467,5150,98,-358,-303,-17,0,0,0,0,0,0,4844,7573,132,5705,8413,166,-861,-840,-34,0,0,0,0,0,0
ESPORTSTMNT03/1813176,complete,LCK,2021,1,2021/4/1 6:46,1,11.06,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Viktor,2531,1,0,3,11,15,12,0,0,0,0,0,0,0,1,0.3556,0.6401,1,0,29038,688.3761,0.395,305.9502,480.3319,26,0.6164,10,0.2371,10,89,2.1098,15670,10231,242.5365,0.213984,14750,393,347,46,9.3165,3195,4413,86,3435,4784,99,-240,-371,-13,0,0,0,0,0,0,5163,7268,149,5523,8283,169,-360,-1015,-20,0,0,0,0,0,0
ESPORTSTMNT03/1813176,complete,LCK,2021,1,2021/4/1 6:46,1,11.06,8,Red,mid,Quad,oe:player:e9017664588010860a92ceb5f8fcb82,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Zoe,2531,0,3,2,7,12,15,0,0,0,0,1,1,0,0,0.2845,0.6401,0,1,17831,422.7025,0.222612,458.8305,253.0857,22,0.5215,13,0.3082,8,59,1.3987,15436,9997,236.9893,0.228916,15250,354,321,33,8.3919,3435,4784,99,3195,4413,86,240,371,13,0,0,0,0,0,0,5523,8283,169,5163,7268,149,360,1015,20,0,0,0,0,0,0
ESPORTSTMNT03/1813217,complete,LCK,2021,1,2021/4/1 8:54,2,11.06,3,Blue,mid,Quad,oe:player:e9017664588010860a92ceb5f8fcb82,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Seraphine,2521,1,1,1,17,20,11,0,0,0,0,0,0,0,0,0.476,0.7378,1,0,15120,359.8572,0.142958,325.1567,349.052,28,0.6664,15,0.357,14,55,1.309,13841,8423,200.4681,0.160061,12800,262,254,8,6.2356,3461,4930,88,3089,4017,80,372,913,8,0,1,0,0,0,1,5236,7683,140,5363,6785,127,-127,898,13,0,2,1,2,0,1
ESPORTSTMNT03/1813217,complete,LCK,2021,1,2021/4/1 8:54,2,11.06,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Sylas,2521,0,3,5,2,11,20,0,0,0,0,0,0,0,0,0.2618,0.7378,0,1,10211,243.0226,0.130784,769.9326,644.9583,15,0.357,12,0.2856,9,50,1.19,16038,10620,252.7568,0.244714,15825,351,305,46,8.3538,3089,4017,80,3461,4930,88,-372,-913,-8,0,0,1,0,1,0,5363,6785,127,5236,7683,140,127,-898,-13,2,0,1,0,2,1
ESPORTSTMNT03/1813262,complete,LCK,2021,1,2021/4/1 10:02,3,11.06,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Twisted Fate,1721,1,5,1,3,14,7,0,0,0,0,0,0,0,0,0.4881,0.7321,1,0,12268,427.7048,0.206008,305.8222,155.5956,11,0.3835,4,0.1395,2,24,0.8367,12322,8536,297.5944,0.232394,11400,215,207,8,7.4956,3849,4438,84,3795,5005,100,54,-567,-16,1,0,0,0,0,0,6035,6493,124,5982,8112,154,53,-1619,-30,2,0,0,1,0,0
ESPORTSTMNT03/1813262,complete,LCK,2021,1,2021/4/1 10:02,3,11.06,8,Red,mid,Quad,oe:player:e9017664588010860a92ceb5f8fcb82,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Orianna,1721,0,1,2,2,7,14,0,0,0,0,0,0,0,0,0.244,0.7321,0,1,7851,273.713,0.189913,280.3021,217.6874,20,0.6973,7,0.244,10,35,1.2202,10612,6826,237.9779,0.245747,10100,264,260,4,9.204,3795,5005,100,3849,4438,84,-54,567,16,0,0,0,1,0,0,5982,8112,154,6035,6493,124,-53,1619,30,1,0,0,2,0,0
ESPORTSTMNT03/1813278,complete,LCK,2021,1,2021/4/1 10:58,4,11.06,3,Blue,mid,Quad,oe:player:e9017664588010860a92ceb5f8fcb82,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Orianna,1668,0,1,4,1,6,19,0,0,0,0,0,0,0,0,0.2158,0.8993,0,1,8959,322.2662,0.230025,465.3957,285.5755,7,0.2518,10,0.3597,6,38,1.3669,8676,4998,179.7842,0.200715,8650,225,217,8,8.0935,3400,4789,83,3863,4669,88,-463,120,-5,1,0,2,2,0,1,5199,7556,136,7027,7627,140,-1828,-71,-4,1,0,2,3,0,1
ESPORTSTMNT03/1813278,complete,LCK,2021,1,2021/4/1 10:58,4,11.06,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Zoe,1668,1,6,1,2,19,6,0,0,0,0,0,0,0,0,0.6835,0.8993,1,0,14979,538.8129,0.246033,420.3597,195,10,0.3597,6,0.2158,3,37,1.3309,12348,8670,311.8705,0.236074,11025,218,210,8,7.8417,3863,4669,88,3400,4789,83,463,-120,5,2,0,1,1,0,2,7027,7627,140,5199,7556,136,1828,71,4,3,0,1,1,0,2
ESPORTSTMNT03/1823928,complete,LCK,2021,1,2021/4/3 6:04,1,11.06,3,Blue,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Viktor,1827,1,1,0,9,13,3,0,0,0,0,0,0,0,0,0.4269,0.5255,0,0,18354,602.7586,0.336037,149.5238,218.0624,18,0.5911,5,0.1642,7,30,0.9852,12399,8396,275.7307,0.219256,11175,284,256,28,9.3268,3372,4759,93,3784,5177,104,-412,-418,-11,0,0,0,0,0,0,5549,7694,160,6107,9308,184,-558,-1614,-24,0,0,0,0,1,0
ESPORTSTMNT03/1823928,complete,LCK,2021,1,2021/4/3 6:04,1,11.06,8,Red,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Ryze,1827,0,0,4,1,3,13,0,0,0,0,0,0,0,0,0.0985,0.5255,0,0,9088,298.4565,0.256796,631.4286,382.1018,20,0.6568,13,0.4269,12,50,1.642,11259,7256,238.2923,0.276646,10950,307,294,13,10.0821,3784,5177,104,3372,4759,93,412,418,11,0,0,0,0,0,0,6107,9308,184,5549,7694,160,558,1614,24,0,1,0,0,0,0
ESPORTSTMNT03/1823960,complete,LCK,2021,1,2021/4/3 8:42,2,11.06,3,Blue,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Sylas,1860,0,5,3,1,8,11,0,0,0,0,0,0,0,0,0.2581,0.6129,0,0,15392,496.5161,0.261222,853.4516,544.2258,11,0.3548,8,0.2581,8,33,1.0645,12056,7986,257.6129,0.275845,12495,274,250,24,8.8387,3743,5288,89,3006,4160,80,737,1128,9,1,1,0,0,0,1,5494,8037,144,5017,6957,134,477,1080,10,1,1,0,0,0,1
ESPORTSTMNT03/1823960,complete,LCK,2021,1,2021/4/3 8:42,2,11.06,8,Red,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Seraphine,1860,1,1,2,8,11,9,0,0,0,0,0,0,0,0,0.3548,0.6129,0,0,13272,428.129,0.186091,334,276.2581,17,0.5484,8,0.2581,5,40,1.2903,10714,6644,214.3226,0.18378,9775,218,218,0,7.0323,3006,4160,80,3743,5288,89,-737,-1128,-9,0,0,1,1,1,0,5017,6957,134,5494,8037,144,-477,-1080,-10,0,0,1,1,1,0
ESPORTSTMNT03/1823974,complete,LCK,2021,1,2021/4/3 9:39,3,11.06,3,Blue,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Zoe,2073,1,8,2,9,18,11,1,0,0,0,0,0,0,0,0.521,0.8394,0,0,20839,603.1548,0.258529,492.2142,395.2822,18,0.521,9,0.2605,6,46,1.3314,14115,9610,278.1476,0.236662,12800,260,236,24,7.5253,3202,4595,86,3368,4683,93,-166,-88,-7,0,1,0,0,0,0,5712,7384,132,5738,7285,140,-26,99,-8,2,1,1,1,1,1
ESPORTSTMNT03/1823974,complete,LCK,2021,1,2021/4/3 9:39,3,11.06,8,Red,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Viktor,2073,0,3,5,2,11,18,0,0,0,0,0,0,0,0,0.3184,0.8394,0,0,20368,589.5224,0.274694,449.0014,416.9609,16,0.4631,19,0.5499,4,64,1.8524,12947,8442,244.3415,0.249016,11600,294,272,22,8.5094,3368,4683,93,3202,4595,86,166,88,7,0,0,0,0,1,0,5738,7285,140,5712,7384,132,26,-99,8,1,1,1,2,1,1
ESPORTSTMNT03/1814273,complete,LCK,2021,1,2021/4/4 5:24,1,11.06,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Viktor,2297,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0.2612,0,0,18300,478.0148,0.4191,310.7619,436.6652,23,0.6008,8,0.209,9,51,1.3322,13620,8659,226.182,0.248027,13560,346,318,28,9.0379,3216,4452,86,3442,4694,96,-226,-242,-10,0,0,0,0,0,0,4892,7077,135,5475,7397,154,-583,-320,-19,0,0,0,0,0,0
ESPORTSTMNT03/1814273,complete,LCK,2021,1,2021/4/4 5:24,1,11.06,8,Red,mid,Bdd,oe:player:30361653a485a9609fb2d3aa073282c,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Orianna,2297,1,1,0,8,10,0,0,0,0,0,0,0,0,0,0.2612,0.2612,0,0,14787,386.2516,0.25721,243.8398,365.9295,19,0.4963,6,0.1567,5,45,1.1754,16162,11201,292.5816,0.244299,15025,377,345,32,9.8476,3442,4694,96,3216,4452,86,226,242,10,0,0,0,0,0,0,5475,7397,154,4892,7077,135,583,320,19,0,0,0,0,0,0
ESPORTSTMNT03/1814382,complete,LCK,2021,1,2021/4/4 9:00,2,11.06,3,Blue,mid,Bdd,oe:player:30361653a485a9609fb2d3aa073282c,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Syndra,1929,1,2,0,6,10,2,0,0,0,0,0,0,0,0,0.311,0.3733,0,0,15942,495.8631,0.33505,304.6034,144.7589,13,0.4044,8,0.2488,8,31,0.9642,11894,7683,238.9736,0.204253,10250,268,244,24,8.3359,3500,4950,99,3266,4543,90,234,407,9,0,0,0,0,0,0,5496,8227,163,5271,7596,154,225,631,9,0,0,0,0,0,0
ESPORTSTMNT03/1814382,complete,LCK,2021,1,2021/4/4 9:00,2,11.06,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Zoe,1929,0,0,1,1,2,10,0,0,0,0,0,0,0,0,0.0622,0.3733,0,0,10507,326.8118,0.203901,399.7201,168.4603,12,0.3733,4,0.1244,4,18,0.5599,10432,6221,193.4992,0.220665,9700,273,259,14,8.4914,3266,4543,90,3500,4950,99,-234,-407,-9,0,0,0,0,0,0,5271,7596,154,5496,8227,163,-225,-631,-9,0,0,0,0,0,0
ESPORTSTMNT03/1814411,complete,LCK,2021,1,2021/4/4 9:58,3,11.06,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Zoe,1893,0,1,3,2,7,13,0,0,0,0,0,0,0,0,0.2219,0.6339,0,0,17829,565.103,0.296365,467.2266,161.0777,21,0.6656,9,0.2853,11,32,1.0143,12083,7946,251.8542,0.230929,11825,293,277,16,9.2868,3493,5244,98,3349,4922,96,144,322,2,0,0,0,0,0,0,5295,7959,152,5541,8466,154,-246,-507,-2,0,0,1,1,0,0
