kills,assists,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,earned gpm,monsterkills,killsat15,assistsat15
1,0,226.2801,0.161131,788.1729,1044.4858,157.8118,109,1,0
3,7,456.1379,0.226775,558.1182,304.9234,200.6783,131,1,1
1,1,174.0556,0.0914771,856.6667,756.25,155.9722,132,0,0
0,9,275.3333,0.147485,1058.4444,1185.75,182.5,170,0,3
2,9,169.9004,0.0745549,825.8606,1245.6615,207.909,146,2,1
0,10,246.6003,0.12604,970.697,1189.7866,146.9986,115,0,4
0,6,361.1335,0.19529,848.1536,734.223,191.8099,135,0,3
0,7,140.2925,0.0610258,819.4516,738.1353,163.6563,119,0,1
0,9,187.2596,0.105115,828.4281,916.939,208.2937,135,0,0
1,0,140.3516,0.0903716,865.5636,590.2585,172.12,175,0,0
3,4,406.892,0.157166,935.2265,728.8014,196.7456,188,1,0
5,3,278.885,0.106505,1122.6899,1379.9373,201.1359,178,1,1
0,1,200.9133,0.126995,1098.3815,1325.8613,151.7688,133,0,0
1,11,508.0231,0.179615,982.8208,708.763,229.9075,168,0,0
1,7,246.4636,0.0892605,1085.3727,1647.8455,171.1909,149,0,1
3,12,572.0727,0.206009,1179,1689,222.6545,164,0,2
1,6,230.2739,0.102498,887.7297,871.0336,171.864,155,0,1
3,11,259.2138,0.113403,746.9258,1633.1979,212.3852,162,1,2
4,5,400.563,0.155885,852.8889,1026.1333,228.7407,145,0,0
0,1,141.3926,0.0945906,923.4074,1241.2741,131.0815,148,0,0
4,4,383.2744,0.132445,966.9494,914.1578,181.6961,165,0,1
0,8,265.4417,0.110072,1122.9211,1177.8327,158.2568,191,0,2
1,2,260.5433,0.113568,878.3362,1380.0679,169.1341,135,1,1
4,10,385.7046,0.144119,966.2139,839.253,245.399,133,1,0
0,3,280.0105,0.131494,719.7793,569.5428,179.1487,140,0,1
0,2,142.2281,0.112455,858.5707,1010.4467,146.7998,144,0,0
2,4,387.214,0.17827,974.4054,812.5821,198.4485,143,1,4
3,13,401.8573,0.143465,909.9887,1240.6682,241.0193,112,1,5
3,10,290.6438,0.127605,1059.1989,1069.0987,239.113,215,1,0
1,3,250.9013,0.115631,877.3677,1173.4764,149.3276,137,1,1
2,8,276.2138,0.110493,701.8597,1136.0579,212.2717,131,0,1
3,1,222.9621,0.143271,792.0935,1229.1314,182.706,123,1,1
0,4,215.3599,0.113515,644.7437,357.9803,158.0632,124,0,3
1,6,530.5852,0.312862,1121.2015,905.5619,195.9089,157,0,3
0,7,296.8712,0.184786,1037.9632,1069.1411,169.1411,111,0,5
1,11,272.2086,0.126042,704.319,321.681,210.0736,128,1,3
0,2,153.2162,0.0870181,835.3603,842.2144,129.1388,105,0,0
2,6,298.5589,0.171669,735.9227,425.2021,236.8717,158,1,2
1,8,819.6078,0.307417,1201.5456,1130.9804,162.8604,164,0,1
1,12,234.925,0.0831904,1211.7416,1990.0807,177.624,143,0,2
1,2,165.8729,0.0909357,776.9614,1112.1191,166.8592,152,1,0
6,10,408.2452,0.17531,829.3381,807.641,230.9107,162,0,1
4,5,417.4955,0.201388,615.8855,510.2683,247.4776,137,1,1
0,2,470.9839,0.242784,755.5635,406.5116,168.8372,92,0,1
1,2,238.1232,0.119843,1039.8075,1753.4552,163.7151,139,1,0
0,11,582.0404,0.218349,911.1742,1040.7892,168.5948,159,0,1
4,3,283.8705,0.149232,882.0872,692.8137,271.4267,124,2,2
0,2,191.3738,0.124504,830.8851,847.8071,135.7728,94,0,1
2,8,798.8097,0.228359,1377.1603,1196.8791,199.9906,157,2,1
1,12,330.8435,0.101036,1431.8463,1716.5511,159.5876,139,0,4
3,9,293.8102,0.0953214,762.9986,1557.9092,211.6644,178,1,0
1,2,272.022,0.143972,1040.4677,1588.1431,156.8363,142,0,0
0,7,125.2686,0.0684934,819.5764,1123.4194,171.0744,152,0,3
1,1,196.1777,0.12483,740.8574,649.5868,164.4112,153,1,0
3,4,634.5655,0.247272,947.0313,511.0719,222.6378,155,0,1
6,9,745.7521,0.256729,866.7843,583.2201,209.775,138,3,3
1,1,331.382,0.243699,1104.7484,799.1354,148.618,115,1,0
1,5,239.6598,0.0890124,946.18,660.2551,232.1332,126,0,0
2,8,444.1791,0.1738,1010.8604,610.8516,196.6989,144,0,3
3,7,879.5347,0.251631,1059.4557,848.2177,190.7989,157,0,0
0,9,219.6953,0.0952085,777.7476,1116.4962,234.0914,124,0,3
1,5,321.284,0.185937,870.7835,449.445,146.3439,100,0,2
4,11,539.7021,0.202036,1067.1301,913.853,203.9821,130,2,3
0,5,337.4479,0.119814,1207.3883,1751.3208,156.7329,108,0,1
2,8,185.3616,0.0711626,600.9877,969.1711,216.0141,122,1,4
2,2,174.2152,0.149803,853.2275,576.0494,182.2928,107,1,1
2,1,207.3999,0.13412,787.2063,575.5037,174.5359,159,0,0
0,8,118.1522,0.0622774,676.3924,863.0444,170.5235,129,0,0
2,13,523.0803,0.196259,1075.7918,862.3861,283.6876,117,2,4
1,1,109.8048,0.106456,911.0195,843.0369,153.9262,99,1,0
0,2,228.5673,0.128118,1121.1175,1215.4441,154.0688,155,0,1
2,9,533.3811,0.19157,960.7736,1269.6275,217.3352,156,2,4
2,5,283.8505,0.16454,1440.6449,1466.1869,207,185,0,1
1,4,646.5981,0.255997,942.5607,947.6916,130.0935,147,1,2
0,11,240.8526,0.0955848,1203.9789,1490.3053,224.8105,138,0,4
1,1,449.8737,0.177724,928.9895,1019.6526,148.2632,119,1,0
1,6,295.438,0.181461,935.189,836.9053,173.8639,165,0,1
1,9,238.3193,0.100127,858.4882,1511.6585,200.996,178,1,3
0,4,187.6277,0.153551,1442.4574,1280.4255,169.4043,158,0,1
1,8,528.1915,0.209099,900.9574,894.2234,216,152,0,1
1,5,394.6506,0.16549,716.5949,644.2669,173.505,124,0,0
0,2,122.6484,0.112741,791.1929,891.0142,151.5607,148,0,1
1,9,338.3612,0.125878,1045.1897,1222.8528,212.8376,146,1,0
3,4,524.6434,0.303063,1016.2974,936.4795,197.0561,149,1,2
4,3,339.1291,0.206845,953.6547,801.3997,198.5692,131,2,0
1,11,170.8554,0.0755581,601.1509,949.1446,202.7061,150,0,1
1,11,224.5642,0.0668066,820.0375,1658.7723,200.1312,163,0,1
1,4,171.1715,0.0871869,1412.3336,1650.5623,156.3824,147,0,0
2,4,512.4168,0.254481,956.9388,725.4135,202.7497,157,1,1
1,0,175.2309,0.0848362,904.1246,1204.6079,142.9431,117,1,0
0,3,159.909,0.0871408,633.0188,1041.8647,145.8897,136,0,0
2,13,332.6094,0.146242,1033.0301,1428.6754,271.5861,172,0,5
2,4,354.913,0.14249,775.3172,982.3358,236.1595,168,1,0
1,3,174.0034,0.1328,972.9366,1057.8327,149.5452,127,1,1
2,5,441.9011,0.199845,790.5228,662.4525,180.3137,120,1,3
1,7,320.5608,0.189754,815.076,390.7985,181.8821,159,1,2
1,0,159.8476,0.098353,993.5671,852.622,178.5976,170,0,0
1,5,172.1951,0.0852631,491.9207,900.2439,207.0732,151,1,0
1,8,197.2396,0.0949349,694.0885,1770.5469,207.2656,177,0,2
1,1,115.9115,0.0669595,750.4688,1047.4479,129.8698,144,1,0
0,2,158.2514,0.157118,761.6393,1335.6284,169.6175,123,0,1
0,4,185.0273,0.106462,780.3279,1019.745,177.2678,127,0,2
1,3,194.3527,0.136341,733.7453,1224.4859,149.6963,139,0,1
2,3,226.2227,0.105959,960.6713,990.4635,188.7587,144,1,0
4,10,470.7062,0.20027,901.816,647.7507,239.0742,116,0,4
0,1,394.6825,0.210036,793.7804,424.3798,154.6113,144,0,1
6,5,314.7857,0.129816,640.4143,525,281.7,122,2,3
1,1,197.4429,0.151297,810.3429,927.9,166.7143,112,1,1
3,5,642.3862,0.274462,865.6715,708.5794,256.6149,143,1,1
1,2,144.1731,0.093321,806.404,1400.3441,181.6981,159,1,1
0,2,479.2017,0.261127,1062.6891,666.4706,157.0168,117,0,0
0,11,371.3866,0.127358,1008.4034,877.479,197.8992,124,0,2
1,1,147.1446,0.136992,667.4458,455.4578,158.747,118,1,1
2,6,175.9157,0.094792,558.253,925.988,215.3855,140,2,3
1,2,282.8834,0.157192,824.3865,761.227,173.4049,149,0,0
2,7,349.2638,0.191249,943.7117,1309.816,181.135,120,0,1
1,8,255.6933,0.0928359,1284.7125,2217.3393,175.6257,156,0,0
0,3,251.7249,0.113977,836.257,1196.5051,151.3416,207,0,1
1,6,556.2304,0.232684,1027.6178,1426.2042,215.0524,184,1,0
0,0,178.4031,0.100132,947.2251,1434.555,128.8482,151,0,0
0,2,170.2669,0.0881532,838.5524,1094.23,128.7782,131,0,1
2,4,216.4374,0.0809199,823.0903,790.9651,231.3758,169,1,0
3,5,245.8733,0.113074,697.4856,1153.618,197.0154,135,1,2
1,4,264.0691,0.140546,818.4357,1133.2054,169.952,153,0,1
0,2,189.6226,0.105562,885.1213,583.8679,131.5229,110,0,1
4,7,681.5094,0.212955,759.2992,403.3019,257.4663,110,1,4
0,1,164.5951,0.11007,799.0584,873.7476,141.6196,126,0,0
6,1,459.2844,0.234852,844.2938,997.5895,251.4124,164,1,0
7,8,644.9445,0.265408,502.4406,558.3518,286.0856,148,2,2
2,0,312.2029,0.15243,699.0808,501.5531,149.2235,136,2,0
0,4,178.7063,0.088947,1064.8124,1129.4696,132.4968,146,0,1
2,6,242.3286,0.0952003,883.4153,675.7309,229.806,183,0,0
4,0,295.2609,0.151714,774.5716,929.5548,172.044,130,1,0
4,4,122.6999,0.0552659,843.0158,743.0349,209.5261,172,1,0
0,3,114.5624,0.0742269,1005.8622,1265.4687,167.6955,159,0,0
0,3,189.1973,0.0846541,792.7706,722.144,159.5546,174,0,0
1,1,291.6884,0.166523,985.3424,752.4935,140.23,136,1,0
2,6,260.1673,0.114896,727.6843,1140.9723,215.034,163,0,0
1,4,210.9831,0.113395,840.5424,679.5593,169.322,136,1,2
0,7,258.0339,0.102798,1162.5085,1347.2542,186.678,150,0,2
4,6,325.7183,0.158394,899.0043,766.2589,207.7383,144,2,1
4,4,225.6046,0.119543,1191.5505,1631.5505,176.1024,139,2,2
1,6,342.2081,0.149425,1158.8324,1048.9249,147.9884,121,1,3
4,10,368.8786,0.144523,925.3179,1160.3931,248.0809,146,2,1
7,7,447.2351,0.235142,754.5705,652.4765,286.1944,152,1,3
1,1,125.4169,0.0877415,721.768,746.8966,156.6771,115,1,1
4,16,540.4261,0.214021,1307.8373,1604.3512,297.2498,108,1,4
1,3,251.9303,0.132602,1004.9322,771.3234,163.8089,135,0,0
1,3,198.7059,0.114722,709.9118,456.8529,168.4706,177,1,3
3,8,292.3824,0.173709,776.0588,965.7059,254.2059,188,0,2
3,5,300.4913,0.17415,717.0522,683.3367,208.6796,140,0,2
0,2,142.9069,0.0739822,751.6581,1170.9212,125.5885,147,0,0
0,4,203.9677,0.102553,1091.0943,979.9892,140.6685,128,0,2
2,6,234.3396,0.10471,948.9057,1662.5984,226.3504,160,0,4
0,13,392.0432,0.124733,822.0973,1271.9027,208.9946,141,0,2
6,1,477.6324,0.272854,1015.0703,941.5135,222.1297,142,0,1
2,9,666.1678,0.207951,1129.3174,908.4128,187.648,173,0,0
0,1,248.5855,0.139661,1560,1588.5197,159.7451,179,0,0
0,1,192.2414,0.113074,1110.2294,1221.3924,165.6821,184,0,1
2,6,275.4205,0.123348,741.2716,1674.8571,166.9859,171,1,1
4,2,166.1883,0.0855345,806.5901,1166.4524,189.4374,135,0,0
0,11,301.3088,0.129095,1064.7761,1363.9495,184.0299,148,0,3
1,1,318.3602,0.177639,906.0813,1241.7947,169.6966,126,1,1
3,10,281.8334,0.122191,1223.0859,1192.4855,221.0587,131,0,4
2,10,285.4545,0.120846,891.7922,1540.0779,182.3896,148,2,4
5,16,434.7013,0.16815,1073.2727,965.3766,236.4156,154,3,2
4,8,661.481,0.188953,825.9121,429.2113,260.012,130,1,3
3,4,434.2324,0.19194,1392.6069,1288.8983,174.0397,103,2,0
0,5,165.5627,0.0838563,780.0227,1400.7351,133.9144,169,0,1
4,6,349.7916,0.150128,831.9742,879.7196,171.7696,164,1,2
2,2,329.681,0.164499,875.5747,889.4886,150.2886,136,2,1
0,9,174.1671,0.103232,937.7316,1247.9696,184.6785,164,0,1
0,1,212.5686,0.123858,827.6839,446.2788,162.0527,152,0,0
1,11,520.6696,0.2702,882.7113,613.5346,220.7025,144,0,2
0,5,141.0355,0.0858264,915.5656,627.5183,134.6539,99,0,2
4,6,245.605,0.0913601,1312.9769,1689.7243,252.5605,143,3,1
0,8,321.8182,0.149592,889.1469,762.5175,141.3427,131,0,3
2,11,258.6014,0.106479,779.7203,1259.8881,220.3916,178,0,1
0,1,105.8065,0.073495,687.8853,1063.9785,130.3584,141,0,1
2,8,274.6237,0.137551,851.5412,728.3871,224.4444,160,0,2
2,4,545.4979,0.224617,1005.9216,558.7818,248.803,201,0,0
1,0,184.322,0.135267,690.7309,721.9068,128.9936,123,0,0
5,6,289.4656,0.118556,799.6138,1612.3215,230.22,183,1,0
1,3,299.3803,0.141313,1125.2896,1349.2591,134.2524,144,0,0
2,10,153.4142,0.0716446,916.8713,1890.1995,234.0868,225,0,1
2,2,418.9441,0.213936,659.2491,686.4685,196.2143,185,2,0
3,6,315.8416,0.13751,699.736,1259.3729,266.3696,164,0,2
1,3,186.6667,0.105459,839.0099,1331.6832,151.8152,147,0,1
5,3,222.2705,0.100452,912.6127,886.0511,241.3036,141,1,0
3,5,259.0983,0.147004,756.4041,1337.4362,177.3601,143,2,1
4,6,341.8018,0.162687,960.6847,1447.1351,203.8919,112,3,3
8,11,527.0991,0.189996,1189.0811,1080.036,318.4505,134,3,4
2,12,422.7186,0.144529,1021.2636,1213.0568,263.2036,143,0,3
4,1,241.3401,0.123247,911.9081,1252.993,197.2304,124,1,0
1,1,244.2726,0.148052,857.3481,673.5175,136.7956,107,1,0
4,8,365.1934,0.154245,844.7514,1184.3831,236.0958,146,1,1
5,7,382.6301,0.132046,872.6575,1111.5068,227.6164,175,0,0
4,2,256.9041,0.1249,1027.1507,926.5205,214.411,153,1,0
4,7,430.0985,0.171011,1134.2441,1026.1927,202.4839,174,2,1
1,16,411.803,0.146683,1232.1713,1498.2784,174.7323,143,0,4
2,4,219.023,0.119563,741.1026,953.0077,239.9163,117,1,2
1,1,161.3259,0.12399,843.3496,608.374,131.0537,107,0,0
5,8,379.779,0.137165,812.744,1099.2634,258.2689,149,0,3
2,3,305.046,0.174017,1002.0258,799.8895,165.3775,102,1,2
1,14,297.953,0.108374,1042.7293,1559.2276,154.6637,158,0,1
0,4,119.4207,0.0500316,944.4738,820.2253,175.1915,232,0,1
4,11,344.1712,0.103851,869.3145,1709.2896,237.2331,200,2,1
1,5,254.5825,0.119233,1292.1064,1439.5015,152.1064,157,1,0
2,3,196.8592,0.0983425,858.037,943.9148,158.0931,118,1,1
4,10,360.5721,0.153514,947.0443,804.7336,220.415,135,3,1
1,10,472.8365,0.173828,1067.8502,1825.1892,185.993,179,0,1
2,3,265.1892,0.116654,738.096,1454.2801,149.9415,183,1,0
0,11,292.8254,0.124097,1215.2573,1416.2059,206.2765,144,0,3
2,2,249.4147,0.158567,792.8052,1381.7861,167.7094,131,0,2
3,11,242.9914,0.0918162,951.0689,2272.5108,198.4433,183,0,3
1,16,393.8953,0.134395,1059.2539,1765.6958,181.033,154,0,3
3,2,487.0246,0.192348,640.9138,523.8264,226.0194,141,1,0
0,1,155.1913,0.141068,861.4849,705.1628,132.8498,132,0,1
2,1,266.5948,0.124499,1173.5414,1023.9841,169.1033,145,2,1
7,8,482.3837,0.220489,715.8116,1573.7911,249.8751,123,5,0
1,1,209.1231,0.176668,727.2923,697.6154,182.0308,105,1,1
3,3,237.6462,0.14066,878.7231,809.1692,255.6923,121,2,1
1,7,528.4748,0.255991,1255.9404,947.305,200.9174,127,1,2
3,11,361.1009,0.12134,672.1789,518.1881,255.2408,127,1,3
0,4,253.7923,0.140309,810.9773,530.7806,152.5999,136,0,0
4,6,267.732,0.104253,876.5089,1007.0928,260.0246,152,0,0
5,4,344.5098,0.106635,854,547.6471,269.8824,158,2,1
2,2,221.3333,0.144941,914.4706,764.9412,186.3529,96,0,2
2,11,261.7346,0.0975502,821.0775,1416.5309,191.7214,172,0,4
2,2,273.8765,0.136351,980.2102,885.0723,178.0026,131,0,0
1,11,183.9701,0.0968416,749.8964,935.8343,197.6755,124,0,5
2,2,168.435,0.100783,931.9678,818.527,141.9217,130,2,2
0,3,202.9603,0.132212,666.769,801.5253,147.3195,167,0,2
4,9,349.5758,0.173801,576.1191,1052.0036,233.9621,191,0,0
2,3,272.99,0.10304,775.505,457.7258,197.2977,118,0,1
0,3,203.6388,0.149839,862.1538,1167.1304,167.4381,132,0,1
2,2,247.1111,0.201395,959.6111,545.1667,190.6111,98,0,1
7,8,452.5556,0.196228,890.0556,856.6667,355.5,92,5,5
9,2,387.5939,0.164943,925.4403,856.3208,283.6792,176,2,0
1,4,236.7695,0.113101,982.5463,1039.9551,174.7504,172,0,0
4,7,309.6945,0.111757,1001.7312,1195.8656,223.7882,271,1,0
4,9,411.2627,0.176576,1094.3992,1054.2566,214.7047,225,0,1
1,1,456.2892,0.255091,929.4955,626.9058,228.8677,187,0,0
4,3,164.8991,0.111757,911.3677,812.0179,261.4574,186,1,0
1,3,256.547,0.21677,1106.8602,897.754,172.9412,116,1,0
2,4,286.7532,0.121776,792.605,618.7013,224.0489,111,2,1
4,6,460.4471,0.188395,799.7317,667.4218,259.3741,172,1,1
1,7,523.0104,0.252337,956.2742,727.1535,154.6349,121,1,3
0,1,100.7795,0.0601522,576.8726,980.076,144.0399,146,0,0
3,4,196.1407,0.114624,830.4753,939.3821,194.9144,170,1,0
2,0,149.9829,0.136396,858.3172,957.1688,149.0961,120,1,0
2,9,238.465,0.0984662,1111.5861,826.2536,241.7737,159,0,1
4,3,233.1735,0.198815,687.2755,518.2347,180.2755,136,4,3
1,8,253.898,0.148894,811.5918,872.7551,183.3673,127,1,1
2,10,177.4077,0.071286,658.4608,1106.6247,218.7489,174,0,1
0,2,231.2241,0.133492,1027.8848,1045.8956,133.4743,134,0,0
4,6,335.641,0.119279,1141.3187,1217.6557,219.7436,149,2,1
2,3,260.5861,0.138688,1019.6703,711.7582,169.6703,122,0,0
0,2,88.2413,0.0544156,636.2773,1029.0372,144.4929,200,0,0
2,2,162.516,0.0881923,665.6739,592.4775,192.1951,176,1,1
0,0,97.887,0.0989642,791.0934,803.9189,130.2826,145,0,0
2,8,218.4767,0.130927,758.1081,658.2678,230.602,130,0,3
1,3,237.2443,0.164806,1161.8789,846.6806,152.0251,97,1,2
5,10,595.0313,0.210108,639.3737,445.5115,291.19,104,1,3
3,4,292.0826,0.159283,832.7711,668.5714,267.1945,161,1,0
0,1,108.4337,0.0778643,681.2737,820.5508,126.8503,117,0,1
1,10,193.3906,0.0879357,796.3662,1016.2232,195.1645,177,0,0
1,6,262.7182,0.106546,886.9528,735.6795,142.4607,136,1,1
3,4,261.8073,0.147287,967.8183,889.9651,222.6261,136,0,0
1,3,432.0419,0.213273,885.9211,660.4793,184.1038,148,0,0
3,5,247.2819,0.105594,977.1049,949.2668,237.2693,136,0,0
2,3,210.531,0.110498,894.2351,577.3578,146.4728,119,1,0
4,6,264.9438,0.145634,875.2247,824.1011,254.3258,185,3,1
1,2,99.6067,0.0587193,676.1798,794.9157,125.8146,146,1,1
1,7,286.7905,0.162966,801.8207,769.0757,189.503,149,0,1
4,5,377.6405,0.192128,862.7125,863.1584,235.7083,180,2,1
3,9,366.2633,0.204519,1058.8822,991.4827,258.3741,199,1,4
1,3,270.7898,0.168529,708.7206,439.4827,137.709,145,1,1
2,5,199.8493,0.0839796,641.8832,936.5725,198.3051,123,0,0
0,2,142.2222,0.173505,1106.403,828.6629,144.0678,142,0,0
1,1,110.9797,0.0733079,754.2568,606.7905,127.973,125,1,0
5,6,510.5068,0.227322,592.8378,399.9662,273.6486,148,2,1
3,10,346.9031,0.120012,772.4693,1176.5075,255.2251,120,1,2
0,1,194.4884,0.185119,993.4379,692.9877,116.8486,96,0,1
4,6,414.7346,0.184116,939.6533,710.7042,206.7822,111,2,3
4,5,385.0271,0.159332,853.0336,949.1116,231.9393,128,3,2
4,6,287.0483,0.169207,1021.4069,943.3655,235.2,122,3,2
0,0,135.8069,0.133697,604.5931,371.4207,137.1724,92,0,0
3,1,263.6729,0.149176,807.6055,865.2304,155.2758,112,3,0
8,6,431.9143,0.139686,854.6009,864.6074,306.3855,139,3,1
2,2,170.0285,0.144684,836.4143,926.4656,186.6932,161,0,1
2,6,224.9402,0.099794,603.0393,874.6955,229.0723,159,0,0
4,3,336.9177,0.224461,913.6964,735.5041,209.8957,133,3,1
7,4,391.7729,0.140436,790.2549,522.3407,238.1228,131,3,0
0,2,164.7114,0.106286,596.4431,1014.7894,144.0562,164,0,0
0,2,135.2262,0.0771367,666.2402,639.5944,192.2621,140,0,0
0,3,180.1856,0.111656,786.7203,829.9752,159.9505,120,0,1
3,10,455.5322,0.188984,852.5866,718.8861,219.4678,108,1,4
2,3,235.6965,0.12208,734.7193,991.2162,197.3701,168,0,1
5,7,330.5613,0.141379,831.9854,790.6029,253.6279,160,2,1
4,6,216.5217,0.0901564,988.7941,1270.041,203.2322,183,1,1
5,6,376.1936,0.146536,1005.603,951.8786,241.8704,166,0,0
6,5,425.6848,0.14183,889.4184,1535.9944,230.9381,152,3,1
4,4,307.8799,0.21524,932.2233,687.4672,185.9662,144,1,0
6,7,484.9333,0.193973,1012.8889,595.1556,274.4,120,5,1
2,0,213.6889,0.135014,803.2,754.4,186.8444,106,1,0
2,3,236.7076,0.122399,684.6795,1001.036,162.1686,181,0,0
4,10,244.8464,0.178807,941.2467,1099.0167,236.1018,203,0,3
4,6,309.9174,0.125249,987.3109,854.7616,254.5327,139,1,2
2,1,272.3458,0.175931,1005.0095,883.9415,178.8938,123,1,0
0,5,172.8486,0.0984694,842.4276,1181.6621,149.8852,134,0,1
5,15,403.6632,0.16535,874.5107,1097.0913,255.287,140,0,4
1,11,337.6052,0.130907,934.4984,1167.2816,244.7249,179,0,3
2,3,179.4498,0.102412,967.7023,755.3722,196.4401,159,0,1
4,10,369.7187,0.155809,1497.0077,1797.0588,236.8798,194,1,1
1,6,275.0895,0.10157,846.9054,1215.6266,166.0614,191,1,1
0,8,186.3342,0.0893642,870.5493,1428.8508,171.8426,184,0,0
2,3,123.693,0.0490354,719.4858,1090.7519,173.3619,151,1,2
5,6,321.1125,0.122276,845.5624,865.7849,214.7837,187,0,0
3,2,264.4994,0.160984,829.691,1027.5896,168.0841,142,2,1
2,2,338.8106,0.166782,607.6995,763.5994,187.856,156,2,0
5,6,364.9765,0.207108,841.7527,1122.3474,255.493,150,2,2
3,11,312.5817,0.164154,721.2329,895.6691,281.9178,204,1,3
0,3,172.824,0.115915,743.8988,880.9062,155.7218,125,0,1
1,9,303.7902,0.134065,1202.6396,1236.5144,238.8156,155,0,1
1,2,184.5685,0.0967656,1134.1455,1020.3723,150.8291,147,1,0
0,7,191.8399,0.0865209,828.8224,1205.299,177.7645,154,0,1
3,13,269.1444,0.104563,811.104,1100.782,193.3027,146,2,3
3,2,263.3608,0.22635,960.1522,1104.7305,206.6328,152,2,1
1,8,422.2067,0.224019,876.4109,817.0958,217.7806,132,0,3
2,5,250.7153,0.111819,1098.3731,1156.5778,168.0224,153,2,2
5,3,426.5077,0.1763,1052.9874,975.0912,284.3759,175,3,0
0,0,67.5,0.0667735,592.5704,787.007,125.5282,129,0,0
0,8,244.331,0.132333,627.7113,981.8662,210.9155,156,0,2
1,2,196.6749,0.092832,1029.469,1515.6923,174.8189,151,1,2
2,10,252.5955,0.125098,823.3548,952.3772,206.6501,154,0,2
0,3,180.7692,0.0858535,895.755,770.9117,158.8319,170,0,0
2,10,229.6296,0.120489,1354.0456,1789.0598,212.3077,154,2,1
4,3,171.2903,0.128694,887.7609,1304.7154,200.1518,158,4,2
5,6,361.0816,0.134403,861.148,777.4668,229.981,148,3,0
1,2,172.2144,0.11669,972.6657,756.5585,188.4626,175,0,0
3,11,300.7052,0.138611,719.9154,1240.3103,223.4979,189,1,0
3,2,279.9653,0.162925,866.8056,1097.4306,212.5,147,1,0
2,7,295.7986,0.137545,805.7292,817.8472,213.125,121,1,0
2,6,287.8727,0.138385,727.4249,1048.2499,246.3288,139,1,1
3,0,151.1137,0.116448,1111.6441,808.5681,205.7395,156,0,0
5,9,346.2884,0.177546,833.0647,766.193,253.1071,145,1,2
2,1,194.1569,0.127777,753.4995,968.2397,194.2842,156,2,1
3,10,425.1962,0.134164,950.4266,1380.4352,222.1843,186,0,3
4,7,275.529,0.135459,1160.1962,1134.3942,186.1945,169,2,3
2,5,169.1454,0.12317,683.5059,807.2115,219.7879,145,1,2
1,0,155.6706,0.103012,757.9164,886.5627,158.8522,134,1,0
1,11,221.6909,0.0865721,1145.7596,1701.5324,187.3976,150,0,1
1,10,409.2206,0.137837,1343.7517,1429.3263,185.4161,180,0,1
6,3,459.9429,0.185893,948.6857,923.2286,291.1286,108,3,0
0,4,247.4571,0.148253,853.5,912.6429,145.5857,100,0,2
2,3,287.1905,0.169591,935.0476,696.2857,169.8095,88,2,1
7,12,718.4286,0.255569,900.619,661.2381,375.0476,100,6,5
4,7,380.8824,0.185198,999.8162,1328.7868,260,165,1,0
1,1,254.4485,0.188671,823.5294,782.4632,172.5368,116,0,0
2,5,261.5159,0.155075,626.9809,938.4841,227.2739,135,1,0
0,2,227.7325,0.173509,739.2994,953.7707,166.6242,112,0,1
1,4,171.2684,0.124617,976.8177,1049.1846,199.094,186,0,0
6,6,499.7055,0.258802,987.8256,987.5538,279.0374,178,2,2
5,8,300.6312,0.152122,899.5091,659.0181,255.8504,145,0,3
3,6,235.5815,0.14605,585.412,990.3331,220.5026,147,2,1
1,13,454.1205,0.183317,1046.8554,1480.7711,244.4819,149,1,2
1,0,150.7952,0.117201,797.0241,862.2651,163.3735,108,1,0
0,2,103.6868,0.0897834,493.9786,811.5759,184.6401,161,0,1
3,3,220.4767,0.142322,782.1304,917.8599,187.8794,172,0,0
2,1,227.6393,0.136924,874.2623,987.9672,189.6066,140,1,0
0,10,246.6885,0.1432,844.918,1148.2295,242.8525,159,0,5
1,2,278.9916,0.139945,529.9496,405.7479,232.1681,159,1,0
1,1,243.0924,0.187469,760.5378,745.6471,139.4286,120,0,0
0,6,368.6939,0.143287,1191.1531,1191.949,165.0918,141,0,0
1,8,292.6837,0.113976,1041.5816,1701.8571,175.4388,127,1,1
2,3,292.3723,0.169479,765.3511,880.4681,199.7234,170,1,2
0,12,215.4255,0.130811,967.5319,1431.5426,198.6064,137,0,8
3,3,414.816,0.217828,643.4049,448.6503,241.3804,156,0,0
0,1,160.9509,0.153457,742.638,529.4479,130.5521,115,0,1
6,13,397.3464,0.178821,1046.2867,1055.797,236.5539,167,2,2
0,3,146.1532,0.0575519,620.8638,921.3446,154.0071,143,0,1
6,7,382.7406,0.195091,681.8271,1319.9674,304.6982,168,4,1
0,3,256.6721,0.157479,779.6085,557.2268,141.3703,114,0,1
3,14,587.0467,0.233633,952.9907,1456.7383,245.1308,166,1,8
4,3,324.785,0.177446,846.757,835.5701,180,142,2,1
7,12,407.5843,0.150479,1151.65,1480.5652,246.4904,220,1,1
2,10,412.7803,0.120921,1278.1222,1643.7557,176.8095,171,1,4
1,7,162.9897,0.0885863,699.2096,614.0206,233.5395,162,1,1
0,1,126.7354,0.116055,791.4433,1178.866,145.3952,136,0,0
1,1,150.6874,0.0919961,656.1349,769.131,150.9209,159,0,0
6,5,340.8301,0.198621,768.7419,1543.1907,313.8003,250,1,0
1,15,360.75,0.185564,654.9545,1001.8636,218.3182,120,0,2
3,2,132.5455,0.0910475,865.7386,976.4318,206.2841,142,0,0
